,wine_name,vintage,winery_name,wine_style,wine_type,natural_wine,ratings_average,ratings_count,taste_acidity,taste_fizziness,taste_intensity,taste_sweetness,taste_tannin,flavor_score_black_fruit,flavor_score_citrus_fruit,flavor_score_dried_fruit,flavor_score_earth,flavor_score_floral,flavor_score_microbio,flavor_score_non_oak,flavor_score_oak,flavor_score_red_fruit,flavor_score_spices,flavor_score_tree_fruit,flavor_score_tropical_fruit,flavor_score_vegetal,grape_Cabernet Franc,grape_Cabernet Sauvignon,grape_Carménère,grape_Chardonnay,grape_Gewürztraminer,grape_Grenache,grape_Malbec,grape_Merlot,grape_Mourvedre,grape_Petit Verdot,grape_Petite Sirah,grape_Pinot Gris,grape_Pinot Noir,grape_Sauvignon Blanc,grape_Shiraz/Syrah,grape_Sémillon,grape_Zinfandel,years_old,num_grapes_used,is_blend,is_red
3916,Pine Ridge Chenin Blanc - Viognier 2017,2017,Pine Ridge,Californian White Blend,White Blend,0,0.6666666666666664,0.07286171603769331,0.6446172530228507,0.0,0.797206991779424,0.6987178198074385,0.0,0.0031618887015177066,0.25379426644182124,0.0031618887015177066,0.13406408094435074,0.03941821247892074,0.054173693086003366,0.01454468802698145,0.04236930860033727,0.005269814502529511,0.021711635750421586,0.31429173693086004,0.07546374367622259,0.03857504215851602,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05128205128205128,0.2,1,0
3917,Motto Backbone Cabernet Sauvignon 2013,2013,Motto,Californian Cabernet Sauvignon,Cabernet Sauvignon,0,0.44444444444444453,0.07286171603769331,0.7153818858352095,0.0,0.9296946598634516,0.5495017897065921,0.7520529549993887,0.20918984280532044,0.0012091898428053206,0.013301088270858524,0.08464328899637243,0.006045949214026602,0.01934703748488513,0.14026602176541714,0.24546553808948005,0.16928657799274485,0.1064087061668682,0.0012091898428053206,0.0,0.003627569528415962,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15384615384615385,0.0,0,1
3918,La Crema Monterey Pinot Noir 2016,2016,La Crema,Californian Pinot Noir,Pinot Noir,0,0.4999999999999999,0.07277154064655755,0.8469861477138616,0.0,0.5952892685705212,0.4414222074993293,0.4758761767229544,0.09593280282935457,0.02564102564102564,0.014588859416445625,0.13395225464190982,0.01237842617152962,0.07206012378426171,0.09328028293545534,0.17727674624226347,0.2519893899204244,0.07957559681697612,0.019451812555260836,0.003094606542882405,0.020778072502210438,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.07692307692307693,0.0,0,1
3919,Joseph Phelps Cabernet Sauvignon 2016,2016,Joseph Phelps,Napa Valley Cabernet Sauvignon,Cabernet Sauvignon,0,0.8333333333333335,0.07263627755985391,0.8220855035571578,0.0,0.9602231319476685,0.4838314122643307,0.775894751099664,0.19170854271356785,0.003768844221105528,0.015577889447236181,0.14020100502512564,0.008542713567839194,0.030904522613065324,0.1484924623115578,0.2364321608040201,0.09396984924623117,0.11457286432160806,0.004020100502512563,0.002763819095477387,0.009045226130653266,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.0,0,1
3920,Sebastiani Sonoma County Cabernet Sauvignon 2014,2014,Sebastiani,Californian Cabernet Sauvignon,Cabernet Sauvignon,0,0.5555555555555555,0.07245592677758239,0.7391005906365852,0.0,0.9663025989602154,0.4433874857483858,0.7667741051520867,0.17754010695187167,0.0042780748663101605,0.012299465240641709,0.0946524064171123,0.012299465240641709,0.026737967914438502,0.13101604278074866,0.2540106951871658,0.15454545454545454,0.11978609625668447,0.004812834224598932,0.0005347593582887701,0.007486631016042781,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1282051282051282,0.0,0,1
3921,Z.Alexander Brown Uncaged Proprietary Red Blend 2015,2015,Z.Alexander Brown,Californian Red Blend,Red Blend,0,0.611111111111111,0.07236575138644664,0.9439767897265277,0.0,0.9787517980273063,0.4986744760074187,0.7448966796261631,0.18780727630285152,0.0019665683382497547,0.019174041297935103,0.09931170108161258,0.00344149459193707,0.024582104228121928,0.14454277286135694,0.23795476892822026,0.15093411996066866,0.12094395280235988,0.00344149459193707,0.0,0.005899705014749263,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.10256410256410256,0.6,1,1
3922,Franciscan Cabernet Sauvignon 2017,2017,Franciscan,Californian Cabernet Sauvignon,Cabernet Sauvignon,0,0.611111111111111,0.07227557599531088,0.8035271110064373,0.0,0.9736744856340446,0.40808094992177074,0.7815507617569027,0.17713767294171015,0.005216602404173282,0.008618734406894988,0.11930142889544115,0.0047629848038103885,0.02812429122249943,0.14402358811521887,0.2572011794057609,0.13721932410977547,0.1036516216829213,0.00612383760489907,0.00226808800181447,0.006350646405080518,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05128205128205128,0.0,0,1
3923,La Crema Sonoma Coast Chardonnay 2014,2014,La Crema,Californian Chardonnay,Chardonnay,0,0.4999999999999999,0.072230488299743,0.7735970648285581,0.0,0.9630486453226131,0.7784983456739624,0.0,0.002066115702479339,0.07803560076287347,0.00047679593134138587,0.03591862682771774,0.0054036872218690395,0.2608073744437381,0.07310870947234584,0.3075333757151939,0.003973299427844882,0.06325492689129053,0.09694850603941513,0.03242212333121424,0.04005085823267642,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1282051282051282,0.0,0,0
3924,Francis Ford Coppola Winery Diamond Collection Merlot (Blue Label) 2014,2014,Francis Ford Coppola Winery,Californian Merlot,Merlot,0,0.4999999999999999,0.072230488299743,0.4220672667457695,0.0,0.8032319734224658,0.5358676464988855,0.479826631774438,0.2402930402930403,0.005128205128205128,0.011721611721611722,0.0967032967032967,0.006593406593406593,0.035164835164835165,0.10915750915750916,0.22344322344322345,0.15531135531135531,0.0989010989010989,0.005128205128205128,0.0007326007326007326,0.011721611721611722,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1282051282051282,0.0,0,1
3925,Rombauer Vineyards Chardonnay 2016,2016,Rombauer Vineyards,Napa Valley Chardonnay,Chardonnay,0,0.7777777777777776,0.07209522521303936,0.659739307156937,0.0,0.9902694873881337,0.6965961237000409,0.0,0.0013051179267269508,0.0476368043255337,0.0022373450172462014,0.031788943786706436,0.006432366924582828,0.27985457257387897,0.07709518038594201,0.3317796215158013,0.0017712314719865762,0.062272769646685926,0.07299338118765733,0.03989931947422392,0.04493334576302788,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.0,0,0
3926,Faust Cabernet Sauvignon 2012,2012,Faust,Napa Valley Cabernet Sauvignon,Cabernet Sauvignon,0,0.7222222222222222,0.07205013751747148,0.835247602554878,0.0,0.975062608624391,0.47293942073697437,0.7710175365351396,0.19681456200227526,0.0031854379977246873,0.013651877133105802,0.13242320819112627,0.008191126279863481,0.024800910125142208,0.1353811149032992,0.2534698521046644,0.10762229806598407,0.11217292377701936,0.0031854379977246873,0.0006825938566552901,0.008418657565415245,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1794871794871795,0.0,0,1
3927,Bonterra Cabernet Sauvignon 2016,2016,Bonterra,Californian Cabernet Sauvignon,Cabernet Sauvignon,0,0.44444444444444453,0.07195996212633572,0.7554011797252703,0.0,0.9680832633524651,0.4270869946983097,0.7941785026645862,0.16666666666666666,0.005208333333333333,0.007440476190476191,0.08035714285714286,0.004464285714285714,0.031622023809523815,0.15438988095238096,0.2328869047619048,0.1209077380952381,0.18080357142857145,0.005952380952380952,0.002232142857142857,0.007068452380952381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.0,0,1
3928,Gnarly Head Old Vine Zinfandel 2018,2018,Gnarly Head,Californian Zinfandel,Zinfandel,0,0.4999999999999999,0.07191487443076784,0.43220121252507926,0.0,0.97899415073064,0.7733271388229646,0.5755075613249483,0.15872219434688076,0.003345040976751965,0.034955678207058034,0.09215587890951664,0.0076935942465295205,0.026091319618665332,0.15002508780732565,0.2408429503261415,0.12075597926074595,0.15186486034453922,0.002676032781401572,0.0003345040976751965,0.010536879076768693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02564102564102564,0.0,0,1
3929,689 - Six Eight Nine Red 2017,2017,689 - Six Eight Nine,Californian Red Blend,Red Blend,0,0.6666666666666664,0.07186978673519996,0.9116573685706605,0.0,0.9665516460426533,0.6654506274477235,0.7779173020249898,0.15861440291704648,0.002734731084776664,0.014585232452142206,0.07748404740200547,0.004557885141294439,0.03919781221513218,0.15679124886052873,0.2288058340929809,0.16773017319963535,0.1431175934366454,0.0018231540565177761,0.0009115770282588881,0.0036463081130355523,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.05128205128205128,0.6,1,1
3930,Sterling Vineyards Vintner's Collection Cabernet Sauvignon 2015,2015,Sterling Vineyards,Californian Cabernet Sauvignon,Cabernet Sauvignon,0,0.44444444444444453,0.07182469903963208,0.7426615448151638,0.0,0.969064161801242,0.47932742986797555,0.7762769803309844,0.1892436974789916,0.006386554621848739,0.008067226890756302,0.07394957983193277,0.005714285714285714,0.02487394957983193,0.1442016806722689,0.2450420168067227,0.15092436974789916,0.13142857142857142,0.005378151260504203,0.004705882352941176,0.01008403361344538,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10256410256410256,0.0,0,1
3931,Bogle Chardonnay 2016,2016,Bogle,Californian Chardonnay,Chardonnay,0,0.4999999999999999,0.07164434825736056,0.763730768626003,0.0,0.9687738360851142,0.8266062836165825,0.0,0.005258126195028681,0.07170172084130019,0.0021510516252390053,0.0372848948374761,0.0057361376673040155,0.22036328871892927,0.08221797323135756,0.3087954110898661,0.006692160611854685,0.06787762906309751,0.10564053537284897,0.04206500956022945,0.04421606118546845,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.0,0,0
3932,J. Lohr Estates Riverstone Chardonnay 2016,2016,J. Lohr,Californian Chardonnay,Chardonnay,0,0.5555555555555555,0.07164434825736056,0.7745370957953789,0.0,0.9730746207270194,0.8106253799247212,0.0,0.000789110278161373,0.07141448017360426,0.0011836654172420597,0.04300651015979483,0.0037482738212665217,0.2110869994081673,0.08916946143223516,0.32037877293351746,0.0009863878477017164,0.06904714933912014,0.10317616886959953,0.05030578023278754,0.03570724008680213,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.0,0,0
3934,Silver Oak Alexander Valley Cabernet Sauvignon 2013,2013,Silver Oak,Californian Cabernet Sauvignon,Cabernet Sauvignon,0,0.8333333333333335,0.07119347130168177,0.735149379470817,0.0,0.9645732648826666,0.42041193938266114,0.7634619742999593,0.15656742556917688,0.002101576182136602,0.00893169877408056,0.13012259194395798,0.008231173380035027,0.02591943957968476,0.14010507880910686,0.30630472854640983,0.09457092819614712,0.1138353765323993,0.0015761821366024518,0.0005253940455341507,0.011208406304728549,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15384615384615385,0.0,0,1
3935,Heitz Cellar Cabernet Sauvignon 2013,2013,Heitz Cellar,Napa Valley Cabernet Sauvignon,Cabernet Sauvignon,0,0.6666666666666664,0.07119347130168177,0.843354876740365,0.0,0.947346463404014,0.43871749410593286,0.7900430645241299,0.17974533609712762,0.00562629552857566,0.011548711874444771,0.1551673082617708,0.01243707432632514,0.025466390287237198,0.1264435889843056,0.2259401835949067,0.11844832691738227,0.1217056559076103,0.005330174711282203,0.0008883624518803672,0.01125259105715132,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15384615384615385,0.0,0,1
3936,Bogle Petite Sirah 2012,2012,Bogle,Californian Petite Sirah,Petite Sirah,0,0.44444444444444453,0.07083276973713873,0.8545459746684175,0.0,0.9040500912680502,0.4818359110018897,1.0,0.22234312658686975,0.005803409503083061,0.025027203482045703,0.1120783460282916,0.00797968806673921,0.033732317736670285,0.11933260790714545,0.21254987305041712,0.11643090315560392,0.12332245194051505,0.00797968806673921,0.0025389916575988395,0.01088139281828074,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1794871794871795,0.0,0,1
3937,Cannonball Cabernet Sauvignon 2016,2016,Cannonball,Californian Cabernet Sauvignon,Cabernet Sauvignon,0,0.4999999999999999,0.07083276973713873,0.742295045156804,0.0,0.977020360579888,0.4877377150115302,0.7827834060787494,0.15381460213289586,0.004511894995898278,0.01435602953240361,0.09844134536505332,0.004922067268252665,0.02502050861361772,0.13453650533223954,0.28137817883511074,0.16365873666940114,0.110746513535685,0.004511894995898278,0.00041017227235438887,0.0036915504511894994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.0,0,1
3938,Mount Veeder Winery Cabernet Sauvignon 2014,2014,Mount Veeder Winery,Napa Valley Cabernet Sauvignon,Cabernet Sauvignon,0,0.6666666666666664,0.07074259434600298,0.845838178889551,0.0,0.9748383165873408,0.4400499725790627,0.8013891549981716,0.18140096618357487,0.0038647342995169077,0.008695652173913044,0.157487922705314,0.006280193236714976,0.02077294685990338,0.15338164251207728,0.24178743961352656,0.12198067632850243,0.09444444444444444,0.0007246376811594202,0.00048309178743961346,0.008695652173913044,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1282051282051282,0.0,0,1
3939,Emmolo Merlot 2015,2015,Emmolo,Californian Merlot,Merlot,0,0.8333333333333335,0.0706975066504351,0.4065553964821421,0.0,0.8160635610868971,0.6249636411063814,0.4786048674548337,0.1912751677852349,0.002684563758389261,0.024161073825503355,0.13221476510067115,0.012751677852348993,0.023154362416107386,0.15134228187919466,0.23825503355704694,0.09731543624161074,0.11677852348993288,0.003355704697986577,0.0006711409395973153,0.006040268456375839,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.10256410256410256,0.0,0,1
3940,Bogle Petite Sirah 2013,2013,Bogle,Californian Petite Sirah,Petite Sirah,0,0.44444444444444453,0.0706975066504351,0.8545459746684175,0.0,0.9040500912680502,0.4818359110018897,1.0,0.22234312658686975,0.005803409503083061,0.025027203482045703,0.1120783460282916,0.00797968806673921,0.033732317736670285,0.11933260790714545,0.21254987305041712,0.11643090315560392,0.12332245194051505,0.00797968806673921,0.0025389916575988395,0.01088139281828074,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.15384615384615385,0.0,0,1
3941,Noble Vines 337 Cabernet Sauvignon 2016,2016,Noble Vines,Californian Cabernet Sauvignon,Cabernet Sauvignon,0,0.44444444444444453,0.07060733125929934,0.7417549945375289,0.0,0.9742657550391992,0.45906618828340406,0.7808939046723709,0.19460227272727276,0.0025568181818181822,0.012215909090909092,0.10710227272727273,0.0051136363636363645,0.030113636363636363,0.1244318181818182,0.2426136363636364,0.18153409090909087,0.08806818181818182,0.0014204545454545455,0.00028409090909090913,0.009943181818181818,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.0,0,1
3942,Wente Southern Hills Cabernet Sauvignon 2013,2013,Wente,Californian Cabernet Sauvignon,Cabernet Sauvignon,0,0.5555555555555555,0.07056224356373146,0.7373858013369057,0.0,0.9707960644169967,0.463990684936937,0.7832753804174343,0.21011368090944726,0.003920031360250882,0.01724813798510388,0.08741669933359468,0.0035280282242257936,0.022344178753430026,0.12818502548020386,0.22422579380635044,0.18345746765974127,0.10505684045472363,0.005096040768326146,0.001960015680125441,0.007448059584476676,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15384615384615385,0.0,0,1
3943,Justin Cabernet Sauvignon 2012,2012,Justin,Californian Cabernet Sauvignon,Cabernet Sauvignon,0,0.611111111111111,0.0702466296947563,0.7328959111089905,0.0,0.9756413589338796,0.47434860133515594,0.7574055472890077,0.19162640901771336,0.0032206119162640897,0.01892109500805153,0.10279119699409554,0.009796027911969941,0.02522812667740204,0.1329844337090714,0.2296027911969941,0.1541867954911433,0.11580783682232958,0.0040257648953301115,0.000939345142243693,0.010869565217391304,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1794871794871795,0.0,0,1
3944,Wente Morning Fog Chardonnay 2018,2018,Wente,Californian Chardonnay,Chardonnay,0,0.5555555555555555,0.07020154199918842,0.7780684390352408,0.0,0.9626836702008271,0.7906317119792606,0.0,0.0006441223832528182,0.07971014492753623,0.002576489533011272,0.04154589371980676,0.005152979066022544,0.1723027375201288,0.10177133655394524,0.2687600644122383,0.0024154589371980675,0.08631239935587763,0.13816425120772946,0.05587761674718197,0.04476650563607085,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02564102564102564,0.0,0,0
3945,Ravenswood Vintners Blend Old Vine Zinfandel 2015,2015,Ravenswood,Californian Zinfandel,Zinfandel,0,0.3333333333333333,0.06993101582578115,0.4468742776363741,0.0,0.9743240022048172,0.7225332645844293,0.5840545637644661,0.1712779973649539,0.005270092226613966,0.024593763724198508,0.09749670619235837,0.004391743522178305,0.02854633289415898,0.10584101888449716,0.1989459815546772,0.22090469916556876,0.12604303908651734,0.005709266578831796,0.002635046113306983,0.00834431269213878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.10256410256410256,0.0,0,1
3946,Stags' Leap Merlot 2014,2014,Stags' Leap,Californian Merlot,Merlot,0,0.611111111111111,0.06970557734794175,0.43611262404203466,0.0,0.8010873046945235,0.5543794015704261,0.513831825223644,0.19064386317907445,0.004527162977867203,0.012072434607645876,0.12223340040241447,0.01710261569416499,0.025653923541247486,0.13782696177062373,0.22132796780684105,0.12826961770623746,0.12223340040241447,0.005030181086519115,0.001006036217303823,0.012072434607645876,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1282051282051282,0.0,0,1
3947,Francis Ford Coppola Winery Director's Cut Cabernet Sauvignon 2014,2014,Francis Ford Coppola Winery,Californian Bordeaux Blend,Bordeaux Blend,0,0.611111111111111,0.06952522656567023,0.8173605627263772,0.0,0.9660904215246253,0.44511329805054894,0.7908641358797949,0.18455366098294884,0.002507522567703109,0.015045135406218657,0.1103309929789368,0.0020060180541624875,0.022066198595787363,0.15095285857572718,0.2407221664994985,0.1334002006018054,0.12938816449348045,0.0015045135406218655,0.0010030090270812435,0.006519558676028084,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.1282051282051282,1.0,1,1
3948,Alexander Valley Vineyards Estate Cabernet Sauvignon 2014,2014,Alexander Valley Vineyards,Californian Cabernet Sauvignon,Cabernet Sauvignon,0,0.5555555555555555,0.06920961269669507,0.7610988484651271,0.0,0.9742880022205115,0.4325399449425365,0.814541279742745,0.1604641856742697,0.0028011204481792717,0.008403361344537815,0.15326130452180872,0.006402561024409764,0.01920768307322929,0.13525410164065627,0.25930372148859543,0.12885154061624648,0.10644257703081232,0.006002400960384154,0.002400960384153661,0.011204481792717087,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1282051282051282,0.0,0,1
3949,Dark Horse Big Red Blend 2015,2015,Dark Horse,Californian Red Blend,Red Blend,0,0.3333333333333333,0.06911943730555932,0.9459642739738267,0.0,0.9775132367695105,0.4719440607084424,0.7749299115787749,0.18225419664268586,0.005595523581135092,0.01598721023181455,0.08313349320543566,0.007993605115907274,0.03916866506794564,0.1191047162270184,0.2869704236610711,0.14948041566746606,0.09672262190247803,0.007194244604316547,0.0,0.006394884092725818,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.10256410256410256,0.6,1,1
4300,The Prisoner Saldo Zinfandel 2014,2014,The Prisoner,Californian Zinfandel,Zinfandel,0,0.7222222222222222,0.043599801614139504,0.42409697535894747,0.0,0.9889529396474827,0.7426348139094016,0.5597598645199992,0.1935855579028231,0.003648934127136547,0.02784712886498944,0.10082581140772036,0.005761474937584022,0.024390243902439025,0.1307854810831573,0.2204724409448819,0.14422892260418668,0.13789130017284426,0.0042250816208949495,0.0005761474937584023,0.005761474937584022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1282051282051282,0.0,0,1
4301,Wente Southern Hills Cabernet Sauvignon 2017,2017,Wente,Californian Cabernet Sauvignon,Cabernet Sauvignon,0,0.5555555555555555,0.04355471391857162,0.7373858013369057,0.0,0.9707960644169967,0.463990684936937,0.7832753804174343,0.21011368090944726,0.003920031360250882,0.01724813798510388,0.08741669933359468,0.0035280282242257936,0.022344178753430026,0.12818502548020386,0.22422579380635044,0.18345746765974127,0.10505684045472363,0.005096040768326146,0.001960015680125441,0.007448059584476676,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05128205128205128,0.0,0,1
4302,Flowers Pinot Noir 2016,2016,Flowers,Californian Pinot Noir,Pinot Noir,0,0.7777777777777776,0.04328418774516434,0.8558692823763285,0.0,0.5890113162512465,0.4058586456624354,0.4697362134235993,0.08507223113964688,0.01177100053504548,0.013376136971642591,0.1476725521669342,0.02568218298555377,0.031032637774210812,0.1187800963081862,0.17870518994114498,0.2776886035313001,0.0909577314071696,0.006420545746388443,0.0005350454788657035,0.01230604601391118,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.07692307692307693,0.0,0,1
4303,Ironstone Old Vine Zinfandel 2017,2017,Ironstone,Californian Zinfandel,Zinfandel,0,0.6666666666666664,0.04323910004959647,0.41674513524606444,0.0,0.9812819699579728,0.7898097503324095,0.5689188209839469,0.15818516247700798,0.002452483139178418,0.022685469037400367,0.09258123850398528,0.00674432863274065,0.026364193746168,0.18209687308399755,0.24034334763948495,0.09135499693439607,0.16676885346413242,0.0018393623543838133,0.0,0.008583690987124462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05128205128205128,0.0,0,1
4304,Boneshaker Zinfandel 2014,2014,Boneshaker,Californian Zinfandel,Zinfandel,0,0.611111111111111,0.04319401235402859,0.426842661285199,0.0,0.9905659411914776,0.7332298641853697,0.5783351171619495,0.16396568160152525,0.002859866539561487,0.022878932316491896,0.12726406101048618,0.0038131553860819827,0.030981887511916113,0.15252621544327932,0.25071496663489035,0.09389895138226882,0.1415633937082936,0.0019065776930409914,0.0019065776930409914,0.005719733079122974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1282051282051282,0.0,0,1
4305,Silver Oak Napa Valley Cabernet Sauvignon 2006,2006,Silver Oak,Napa Valley Cabernet Sauvignon,Cabernet Sauvignon,0,0.8888888888888888,0.04319401235402859,0.8319771000903121,0.0,0.9670956907492946,0.43575111838189173,0.7514787121691718,0.15243999364171038,0.003338102050548402,0.016372595771737403,0.13718009855348912,0.00906056270863138,0.02813543156890796,0.13606739786997302,0.31123827690351297,0.08710856779526308,0.10713718009855347,0.0019074868860276587,0.001271657924018439,0.008742648227626769,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,0,1
4306,La Crema Monterey Pinot Noir 2015,2015,La Crema,Californian Pinot Noir,Pinot Noir,0,0.5555555555555555,0.04319401235402859,0.8469861477138616,0.0,0.5952892685705212,0.4414222074993293,0.4758761767229544,0.09593280282935457,0.02564102564102564,0.014588859416445625,0.13395225464190982,0.01237842617152962,0.07206012378426171,0.09328028293545534,0.17727674624226347,0.2519893899204244,0.07957559681697612,0.019451812555260836,0.003094606542882405,0.020778072502210438,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.10256410256410256,0.0,0,1
4307,Gnarly Head 1924 Double Black Red Blend (Limited Edition) 2016,2016,Gnarly Head,Californian Red Blend,Red Blend,0,0.5555555555555555,0.04314892465846071,0.9413527560191397,0.0,0.9889866744642364,0.5550423664057325,0.7922500453179754,0.24599881446354474,0.0017783046828689984,0.04208654416123296,0.10966212211025488,0.01007705986959099,0.024896265560165973,0.12270302311796087,0.2050978067575578,0.13633669235328985,0.09187907528156493,0.002963841138114997,0.0011855364552459987,0.005334914048606996,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.07692307692307693,0.6,1,1
4308,Emmolo Merlot 2013,2013,Emmolo,Californian Merlot,Merlot,0,0.8333333333333335,0.04301366157175707,0.4065553964821421,0.0,0.8160635610868971,0.6249636411063814,0.4786048674548337,0.1912751677852349,0.002684563758389261,0.024161073825503355,0.13221476510067115,0.012751677852348993,0.023154362416107386,0.15134228187919466,0.23825503355704694,0.09731543624161074,0.11677852348993288,0.003355704697986577,0.0006711409395973153,0.006040268456375839,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15384615384615385,0.0,0,1
4309,Barefoot Chardonnay 2014,2014,Barefoot,Californian Chardonnay,Chardonnay,0,0.22222222222222213,0.04274313539834979,0.7556828632704985,0.0,0.9112117825278971,0.8984339263206398,0.0,0.0032626427406199023,0.053833605220228384,0.0,0.0799347471451876,0.0065252854812398045,0.16802610114192496,0.08156606851549755,0.2300163132137031,0.0065252854812398045,0.07504078303425775,0.19738988580750408,0.04567699836867863,0.052202283849918436,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1282051282051282,0.0,0,0
4310,Orin Swift Papillon 2012,2012,Orin Swift,Napa Valley Bordeaux Blend,Bordeaux Blend,0,0.8333333333333335,0.04265296000721403,0.9543205347622868,0.0,0.9888786542866094,0.4899785355753265,0.7948475536499364,0.1954790649884408,0.002054970459799641,0.019008476753146673,0.13511430773182634,0.010788594913948112,0.028769586437194964,0.13793989211405086,0.23246853326483435,0.11096840482918058,0.11379398921140507,0.0030824556896994607,0.0,0.010531723606473156,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.1794871794871795,0.8,1,1
4311,Francis Ford Coppola Winery Diamond Collection Chardonnay (Gold Label) 2014,2014,Francis Ford Coppola Winery,Californian Chardonnay,Chardonnay,0,0.44444444444444453,0.04260787231164615,0.7720136511080982,0.0,0.9642081279631981,0.7881476005042692,0.0,0.004860267314702308,0.08262454434993925,0.0028351559335763467,0.042122316727420006,0.004455245038477117,0.19360064803564195,0.08748481166464156,0.2818955042527339,0.005265289590927501,0.0688537869582827,0.12596192790603486,0.06480356419603077,0.03523693803159174,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1282051282051282,0.0,0,0
4312,Chateau Montelena Chardonnay 2014,2014,Chateau Montelena,Napa Valley Chardonnay,Chardonnay,0,0.7777777777777776,0.04251769692051039,0.7231577575295669,0.0,0.941978420800419,0.6618237789105725,0.0,0.0027368421052631573,0.1231578947368421,0.00042105263157894734,0.07705263157894737,0.015157894736842103,0.16105263157894734,0.08168421052631579,0.22694736842105265,0.004842105263157895,0.06863157894736842,0.14842105263157895,0.04842105263157895,0.041473684210526315,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1282051282051282,0.0,0,0
4313,Far Niente Chardonnay 2017,2017,Far Niente,Napa Valley Chardonnay,Chardonnay,0,0.8333333333333335,0.04242752152937463,0.6952207553037746,0.0,0.9644230964088076,0.6718244088706021,0.0,0.0010843046896177825,0.10056925996204934,0.004608294930875576,0.06370290051504472,0.016535646516671186,0.19571699647600976,0.08566007047980483,0.2594198969910545,0.000813228517213337,0.06614258606668474,0.1157495256166983,0.04743833017077799,0.042558959067497966,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05128205128205128,0.0,0,0
4314,Barefoot Merlot 2010,2010,Barefoot,Californian Merlot,Merlot,0,0.22222222222222213,0.04238243383380676,0.40048414986945957,0.0,0.7952846735163447,0.607225253248858,0.4713085581544419,0.2753934191702432,0.005722460658082976,0.027896995708154508,0.06509298998569385,0.002145922746781116,0.04363376251788269,0.10014306151645208,0.2510729613733906,0.117310443490701,0.0944206008583691,0.005007153075822604,0.002145922746781116,0.010014306151645207,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.23076923076923078,0.0,0,1
