grape_Sémillon,flavor_score_black_fruit,grape_Malbec,flavor_score_non_oak,flavor_score_citrus_fruit,ratings_count,flavor_score_floral,wine_type,flavor_score_microbio,taste_intensity,grape_Petit Verdot,flavor_score_vegetal,flavor_score_tree_fruit,flavor_score_dried_fruit,wine_style,grape_Cabernet Franc,taste_acidity,taste_fizziness,grape_Chardonnay,flavor_score_red_fruit,grape_Zinfandel,grape_Pinot Gris,flavor_score_tropical_fruit,grape_Shiraz/Syrah,grape_Cabernet Sauvignon,flavor_score_earth,vintage,taste_sweetness,ratings_average,grape_Pinot Noir,wine_name,flavor_score_oak,flavor_score_spices,natural_wine,grape_Merlot,taste_tannin,winery_name
,0.2099236641221374,,0.12153475291281639,0.0018079550020088388,7306,0.00562474889513861,Cabernet Sauvignon,0.025914021695460025,4.806368,,0.00944154278826838,0.0036159100040176776,0.0118521494576135,Californian Cabernet Sauvignon,,3.030692,,,0.16331860184813177,,,0.0004017677782241864,,1,0.09883487344314985,2013,1.5384433,3.7,,Louis M. Martini Cabernet Sauvignon 2013,0.23824829248694254,0.1094817195660908,False,,3.3988247,Louis M. Martini
,0.19762705861519392,,0.12449088011333452,0.0047812998052063045,7231,0.008500088542588985,Cabernet Sauvignon,0.026385691517619974,4.786707,,0.011510536568089251,0.0033646183814414732,0.013812643881707101,Californian Cabernet Sauvignon,,3.02875,,,0.1553037010802196,,,0.0010625110678236232,,1,0.10784487338409775,2014,1.5252733,3.9,,Decoy Cabernet Sauvignon 2014,0.237825394014521,0.10749070302815654,False,,3.2994986,Decoy
,0.18930733019502355,,0.14324142568930734,0.0020174848688634837,7075,0.004034969737726967,Cabernet Sauvignon,0.026227303295225286,4.8505654,,0.005379959650302623,0.0033624747814391394,0.012441156691324815,Californian Cabernet Sauvignon,,3.035982,,,0.1254203093476799,,,0.0006724949562878278,,1,0.11600537995965031,1980,1.5341483,4,,Smith & Hook Cabernet Sauvignon 1980,0.2599193006052455,0.11197041022192333,False,,3.4528801,Smith & Hook
,0.21482517482517482,,0.1258741258741259,0.003916083916083916,7008,0.0075524475524475524,Midnight Dark Red Blend,0.024615384615384615,4.875709,,0.007832167832167832,0.003076923076923077,0.014265734265734267,Californian Red Blend,,3.856867,,,0.18041958041958042,1,,0.0011188811188811189,1,1,0.13090909090909092,2013,1.7023928,3.8,,Ménage à Trois Midnight Dark Red Blend 2013,0.2248951048951049,0.0606993006993007,False,1,3.2677789,Ménage à Trois
,0.16294508147254075,,0.14484007242003621,0.0028666264333132166,6900,0.006638503319251659,The Seven Deadly Zins Old Vine Zinfandel,0.03092939046469523,4.8929925,,0.007694628847314424,0.004224502112251056,0.029571514785757393,Californian Zinfandel,,1.7368283,,,0.12205793602896801,1,,0.0012070006035003018,,,0.13111044055522028,2013,2.608838,3.9,,Michael David Winery The Seven Deadly Zins Old Vine Zinfandel 2013,0.23264936632468317,0.12326493663246832,False,,2.4837582,Michael David Winery
,0.12668523676880222,,0.1860724233983287,0.0013370473537604457,6896,0.0030083565459610028,Cabernet Sauvignon Aged in Bourbon Barrels,0.03543175487465181,4.850168,,0.004902506963788301,0.0014484679665738162,0.008690807799442897,Californian Cabernet Sauvignon,,2.9978037,,,0.10540389972144847,,,0.0003342618384401114,,1,0.09615598885793872,2015,1.7466923,4.1,,Robert Mondavi Private Selection Cabernet Sauvignon Aged in Bourbon Barrels 2015,0.29637883008356547,0.13415041782729806,False,,3.3806977,Robert Mondavi Private Selection
,0.16309620048504447,,0.1445028294260307,0.0025262732417138238,6890,0.0030315278900565883,Estates Seven Oaks Cabernet Sauvignon,0.033043654001616816,4.8445563,,0.005456750202101859,0.0035367825383993533,0.010105092966855295,Californian Cabernet Sauvignon,,2.999716,,,0.1520816491511722,,,0.0008084074373484236,,1,0.08316491511721907,2013,1.598374,3.9,,J. Lohr Estates Seven Oaks Cabernet Sauvignon 2013,0.2734438156831043,0.1252021018593371,False,,3.3185515,J. Lohr
,0.18284165537371,,0.1443761075784426,0.002710309600750547,6876,0.008756384863963306,ARTEMIS Cabernet Sauvignon,0.030126133639111853,4.769979,,0.00906911289481914,0.0030230376316063797,0.014698217450224121,Napa Valley Cabernet Sauvignon,,3.3991053,,,0.11581361409360992,,,0.0011466694464713854,,1,0.12050453455644741,2015,1.5833145,4.4,,Stag's Leap Wine Cellars ARTEMIS Cabernet Sauvignon 2015,0.24434483477535704,0.12258938809548629,False,,3.2737863,Stag's Leap Wine Cellars
,0.19762705861519392,,0.12449088011333452,0.0047812998052063045,6852,0.008500088542588985,Cabernet Sauvignon,0.026385691517619974,4.786707,,0.011510536568089251,0.0033646183814414732,0.013812643881707101,Californian Cabernet Sauvignon,,3.02875,,,0.1553037010802196,,,0.0010625110678236232,,1,0.10784487338409775,2015,1.5252733,4,,Decoy Cabernet Sauvignon 2015,0.237825394014521,0.10749070302815654,False,,3.2994986,Decoy
,0.17588395285584768,,0.1515865820489574,0.006890299184043517,6785,0.004895738893925658,Cabernet Sauvignon,0.025929283771532186,4.759126,,0.007796917497733454,0.005077062556663644,0.009972801450589302,Californian Cabernet Sauvignon,,3.0285594,,,0.15630099728014507,,,0.0016319129646418858,,1,0.06944696282864914,2015,1.6423035,3.7,,Robert Mondavi Private Selection Cabernet Sauvignon 2015,0.2469628286491387,0.13762466001813237,False,,3.4102623,Robert Mondavi Private Selection
,0.15694140530026746,,0.1526866034524678,0.005956722586919524,6749,0.004741064916119621,Cabernet Sauvignon (815),0.027960126428397764,4.818697,,0.008388037928519328,0.007293946024799417,0.011427182105519086,Californian Cabernet Sauvignon,,3.0192769,,,0.13907123753950887,,,0.0007293946024799417,,1,0.10977388767323122,2013,1.6234394,3.9,,Joel Gott Cabernet Sauvignon (815) 2013,0.2551665451008996,0.11986384634087041,False,,3.2860444,Joel Gott
,0.17523229997533096,,0.1461228517391662,0.0024669023928953213,6553,0.006578406381054189,Red Blend,0.026889236082559,4.8780136,,0.006742866540580544,0.002384672313132144,0.027629306800427595,Californian Red Blend,,3.8617663,,,0.139544445358112,1,,0.000657840638105419,1,1,0.10188306882657676,2012,1.8102701,4.3,,The Prisoner Red Blend 2012,0.23394457692623963,0.12992352602582025,False,1,3.3234847,The Prisoner
,0.16309620048504447,,0.1445028294260307,0.0025262732417138238,6535,0.0030315278900565883,Estates Seven Oaks Cabernet Sauvignon,0.033043654001616816,4.8445563,,0.005456750202101859,0.0035367825383993533,0.010105092966855295,Californian Cabernet Sauvignon,,2.999716,,,0.1520816491511722,,,0.0008084074373484236,,1,0.08316491511721907,2015,1.598374,4,,J. Lohr Estates Seven Oaks Cabernet Sauvignon 2015,0.2734438156831043,0.1252021018593371,False,,3.3185515,J. Lohr
,0.20503458877786318,,0.13105303612605687,0.004227517294388932,6525,0.010953112990007686,Cabernet Sauvignon,0.02094542659492698,4.7758574,,0.012682551883166795,0.004419677171406611,0.012298232129131437,Napa Valley Cabernet Sauvignon,,3.4583533,,,0.0983858570330515,,,0.0005764796310530361,,1,0.13182167563412758,2014,1.6294379,3.9,,Robert Mondavi Cabernet Sauvignon 2014,0.24788624135280554,0.11971560338201384,False,,3.562801,Robert Mondavi
,0.19162640901771336,,0.1329844337090714,0.00322061191626409,6497,0.009796027911969941,Cabernet Sauvignon,0.02522812667740204,4.8240066,,0.010869565217391304,0.004025764895330112,0.01892109500805153,Californian Cabernet Sauvignon,,2.9923778,,,0.1541867954911433,,,0.000939345142243693,,1,0.10279119699409554,2016,1.636983,4.1,,Justin Cabernet Sauvignon 2016,0.2296027911969941,0.11580783682232958,False,,3.2858028,Justin
,0.21494700120756743,,0.12022004561921373,0.004159398899771904,6442,0.009123842747886758,Sonoma Zinfandel,0.02522474171474574,4.8134937,,0.008452971957600966,0.004025224741714746,0.02804239903394606,Californian Zinfandel,,1.8360046,,,0.1431638266469878,1,,0.0008050449483429492,,,0.09660539380115389,2016,2.4782884,4.1,,Seghesio Sonoma Zinfandel 2016,0.19696766402790822,0.1482624446531598,False,,2.5039325,Seghesio
,0.18284165537371,,0.1443761075784426,0.002710309600750547,6344,0.008756384863963306,ARTEMIS Cabernet Sauvignon,0.030126133639111853,4.769979,,0.00906911289481914,0.0030230376316063797,0.014698217450224121,Napa Valley Cabernet Sauvignon,,3.3991053,,,0.11581361409360992,,,0.0011466694464713854,,1,0.12050453455644741,2013,1.5833145,4.3,,Stag's Leap Wine Cellars ARTEMIS Cabernet Sauvignon 2013,0.24434483477535704,0.12258938809548629,False,,3.2737863,Stag's Leap Wine Cellars
,0.19460227272727273,,0.12443181818181819,0.002556818181818182,6341,0.005113636363636364,337 Cabernet Sauvignon,0.030113636363636363,4.817205,,0.009943181818181818,0.0014204545454545455,0.012215909090909092,Californian Cabernet Sauvignon,,3.028549,,,0.18153409090909092,,,0.0002840909090909091,,1,0.10710227272727273,2013,1.5842432,3.7,,Noble Vines 337 Cabernet Sauvignon 2013,0.24261363636363636,0.08806818181818182,False,,3.3877008,Noble Vines
,0.15694140530026746,,0.1526866034524678,0.005956722586919524,6131,0.004741064916119621,Cabernet Sauvignon (815),0.027960126428397764,4.818697,,0.008388037928519328,0.007293946024799417,0.011427182105519086,Californian Cabernet Sauvignon,,3.0192769,,,0.13907123753950887,,,0.0007293946024799417,,1,0.10977388767323122,2017,1.6234394,4,,Joel Gott Cabernet Sauvignon (815) 2017,0.2551665451008996,0.11986384634087041,False,,3.2860444,Joel Gott
,0.17588395285584768,,0.1515865820489574,0.006890299184043517,6063,0.004895738893925658,Cabernet Sauvignon,0.025929283771532186,4.759126,,0.007796917497733454,0.005077062556663644,0.009972801450589302,Californian Cabernet Sauvignon,,3.0285594,,,0.15630099728014507,,,0.0016319129646418858,,1,0.06944696282864914,2016,1.6423035,3.7,,Robert Mondavi Private Selection Cabernet Sauvignon 2016,0.2469628286491387,0.13762466001813237,False,,3.4102623,Robert Mondavi Private Selection
,0.1830820770519263,,0.14221105527638192,0.0038525963149078726,6056,0.012395309882747068,Abstract,0.026633165829145728,4.875993,,0.010385259631490788,0.003015075376884422,0.022278056951423784,Californian Red Blend,,3.8274198,,,0.12981574539363483,1,,0.0010050251256281408,1,1,0.11155778894472362,2016,1.7858555,4.2,,Orin Swift Abstract 2016,0.22529313232830822,0.12847571189279733,False,1,3.4226286,Orin Swift
,0.21494700120756743,,0.12022004561921373,0.004159398899771904,6051,0.009123842747886758,Sonoma Zinfandel,0.02522474171474574,4.8134937,,0.008452971957600966,0.004025224741714746,0.02804239903394606,Californian Zinfandel,,1.8360046,,,0.1431638266469878,1,,0.0008050449483429492,,,0.09660539380115389,2015,2.4782884,4.1,,Seghesio Sonoma Zinfandel 2015,0.19696766402790822,0.1482624446531598,False,,2.5039325,Seghesio
,0.043884090275842856,,0.17734745054332685,0.004179437169127891,6039,0.004458066313736417,Pinot Noir,0.10197826692672053,2.9489052,,0.006269155753691837,0.0033435497353023124,0.008358874338255782,Californian Pinot Noir,,3.3111753,,,0.15463917525773196,,,0.0020897185845639454,,,0.08122039565338535,2017,1.6878,4,1,Bread & Butter Pinot Noir 2017,0.26246865422123156,0.14976316522708275,False,,2.0052857,Bread & Butter
,0.19762705861519392,,0.12449088011333452,0.0047812998052063045,6010,0.008500088542588985,Cabernet Sauvignon,0.026385691517619974,4.786707,,0.011510536568089251,0.0033646183814414732,0.013812643881707101,Californian Cabernet Sauvignon,,3.02875,,,0.1553037010802196,,,0.0010625110678236232,,1,0.10784487338409775,2017,1.5252733,3.9,,Decoy Cabernet Sauvignon 2017,0.237825394014521,0.10749070302815654,False,,3.2994986,Decoy
,0.17480622597517173,,0.15640557060936416,0.00277270149347785,6000,0.0070577856197618,Cabernet Sauvignon,0.030247652656122,4.7960443,,0.00579746675909005,0.0034658768668473124,0.02186653223265486,Napa Valley Cabernet Sauvignon,,3.3302217,,,0.10000630159430336,,,0.000882223202470225,,1,0.10895456550507278,2011,1.8992704,4.5,,Caymus Cabernet Sauvignon 2011,0.2511815489318798,0.1365555485537841,False,,3.198976,Caymus
,0.13206597003651013,,0.18733476016618406,0.0017625582273700113,5985,0.004532292584665743,Zinfandel,0.02467581518318016,4.8677926,,0.005287674682110034,0.0031474254060178774,0.025557094296865163,Californian Zinfandel,,1.6837622,,,0.09832556968399848,1,,0.001384867178647866,,,0.10575349364220069,2017,2.622326,4.1,,1000 Stories Zinfandel 2017,0.26539091023542744,0.14478156867682235,False,,2.4207435,1000 Stories
,0.23148148148148148,,0.13316993464052287,0.002178649237472767,5980,0.013071895424836602,Eight Years In The Desert,0.020697167755991286,4.776989,,0.008169934640522876,0.0024509803921568627,0.037037037037037035,Californian Zinfandel,,1.8707268,,,0.1190087145969499,1,,0.0005446623093681918,,,0.10866013071895425,2017,2.475804,4.4,,Orin Swift Eight Years In The Desert 2017,0.20043572984749455,0.12309368191721133,False,,2.5370355,Orin Swift
,0.14417887432536622,,0.08095605242868158,0.004626060138781804,5964,0.008481110254433308,Silk Soft Red Blend,0.051657671549730146,4.816442,,0.009252120277563608,0.006168080185042405,0.025443330763299923,Californian Red Blend,,3.6846957,,,0.3346183500385505,1,,0.002313030069390902,1,1,0.06476484194294525,2014,1.6801509,3.8,,Ménage à Trois Silk Soft Red Blend 2014,0.2004626060138782,0.06707787201233616,False,1,2.9077387,Ménage à Trois
,0.16309620048504447,,0.1445028294260307,0.0025262732417138238,5958,0.0030315278900565883,Estates Seven Oaks Cabernet Sauvignon,0.033043654001616816,4.8445563,,0.005456750202101859,0.0035367825383993533,0.010105092966855295,Californian Cabernet Sauvignon,,2.999716,,,0.1520816491511722,,,0.0008084074373484236,,1,0.08316491511721907,2012,1.598374,3.9,,J. Lohr Estates Seven Oaks Cabernet Sauvignon 2012,0.2734438156831043,0.1252021018593371,False,,3.3185515,J. Lohr
,0.17046930068632907,,0.16564644778334262,0.0020404377666481174,5937,0.004637358560563903,Hillside Cabernet Sauvignon,0.02207382674828418,4.784969,,0.006863290669634576,0.0029679094787608976,0.015396030421072158,Californian Cabernet Sauvignon,,2.9903593,,,0.08922277870524949,,,0.0009274717121127806,,1,0.13244296048970505,2017,1.6684289,4.2,,Juggernaut Hillside Cabernet Sauvignon 2017,0.25264329437952143,0.13466889259877574,False,,3.3348038,Juggernaut
,0.0757531865585168,,0.2272595596755504,0.0013035921205098494,5935,0.0018829663962920047,Red Blend (Aged in Bourbon Barrels),0.03056199304750869,4.9444466,,0.0027520278099652374,0.0017381228273464658,0.028679026651216685,Californian Red Blend,,3.8423982,,,0.06126882966396292,1,,0.00028968713789107763,1,1,0.08907879490150637,2016,2.3882802,4.1,,Cooper & Thief Red Blend (Aged in Bourbon Barrels) 2016,0.2915701042873696,0.18786210892236385,False,1,3.3717782,Cooper & Thief
,0.19199029126213593,,0.14441747572815533,0.0016990291262135922,5926,0.006553398058252427,Palermo Cabernet Sauvignon,0.02669902912621359,4.8083897,,0.008980582524271844,0.002669902912621359,0.0220873786407767,Napa Valley Cabernet Sauvignon,,3.38852,,,0.12135922330097088,,,0.0012135922330097086,,1,0.11747572815533981,2015,1.7779071,4.3,,Orin Swift Palermo Cabernet Sauvignon 2015,0.24271844660194175,0.11213592233009709,False,,3.3590007,Orin Swift
,0.136003726129483,,0.16068933395435492,0.0037261294829995344,5925,0.0027945971122496508,Beringer Bros. Bourbon Barrel Aged Cabernet Sauvignon,0.0367955286446204,4.786759,,0.0032603632976245926,0.0069864927806241265,0.020027945971122497,Napa Valley Cabernet Sauvignon,,3.3234913,,,0.14764788076385654,,,0.0013972985561248254,,1,0.08570097810898929,2016,2.0910082,4.1,,Beringer Beringer Bros. Bourbon Barrel Aged Cabernet Sauvignon 2016,0.27480204937121566,0.12016767582673497,False,,3.2506502,Beringer
,0.2028268551236749,,0.1255594817432273,0.0035335689045936395,5923,0.007538280329799764,Diamond Collection Claret (Black Label),0.0287396937573616,4.8335757,,0.012720848056537103,0.00447585394581861,0.012485276796230859,Californian Cabernet Sauvignon,,3.2423038,,,0.1392226148409894,,,0.0007067137809187279,,1,0.11684334511189635,2015,1.5674101,4,,Francis Ford Coppola Winery Diamond Collection Claret (Black Label) 2015,0.2353356890459364,0.1100117785630153,False,,3.2881606,Francis Ford Coppola Winery
,0.17480622597517173,,0.15640557060936416,0.00277270149347785,5905,0.0070577856197618,Cabernet Sauvignon,0.030247652656122,4.7960443,,0.00579746675909005,0.0034658768668473124,0.02186653223265486,Napa Valley Cabernet Sauvignon,,3.3302217,,,0.10000630159430336,,,0.000882223202470225,,1,0.10895456550507278,2018,1.8992704,4.5,,Caymus Cabernet Sauvignon 2018,0.2511815489318798,0.1365555485537841,False,,3.198976,Caymus
,0.19162640901771336,,0.1329844337090714,0.00322061191626409,5855,0.009796027911969941,Cabernet Sauvignon,0.02522812667740204,4.8240066,,0.010869565217391304,0.004025764895330112,0.01892109500805153,Californian Cabernet Sauvignon,,2.9923778,,,0.1541867954911433,,,0.000939345142243693,,1,0.10279119699409554,2014,1.636983,4.1,,Justin Cabernet Sauvignon 2014,0.2296027911969941,0.11580783682232958,False,,3.2858028,Justin
,0.2099236641221374,,0.12153475291281639,0.0018079550020088388,5794,0.00562474889513861,Cabernet Sauvignon,0.025914021695460025,4.806368,,0.00944154278826838,0.0036159100040176776,0.0118521494576135,Californian Cabernet Sauvignon,,3.030692,,,0.16331860184813177,,,0.0004017677782241864,,1,0.09883487344314985,2015,1.5384433,3.8,,Louis M. Martini Cabernet Sauvignon 2015,0.23824829248694254,0.1094817195660908,False,,3.3988247,Louis M. Martini
,0.15940126050420167,,0.16570378151260504,0.006039915966386555,5794,0.004989495798319327,Founders' Estate Cabernet Sauvignon,0.02862394957983193,4.804956,,0.008140756302521009,0.004201680672268907,0.02074579831932773,Californian Cabernet Sauvignon,,3.0205984,,,0.12605042016806722,,,0.0010504201680672268,,1,0.07379201680672269,2016,1.8361707,3.7,,Beringer Founders' Estate Cabernet Sauvignon 2016,0.24842436974789917,0.15283613445378152,False,,3.434983,Beringer
,,,,,5789,,Diamond Collection Cabernet Sauvignon (Ivory Label),,,,,,,Napa Valley Cabernet Sauvignon,,,,,,,,,,1,,2014,,3.9,,Francis Ford Coppola Winery Diamond Collection Cabernet Sauvignon (Ivory Label) 2014,,,False,,,Francis Ford Coppola Winery
,0.17588395285584768,,0.1515865820489574,0.006890299184043517,5782,0.004895738893925658,Cabernet Sauvignon,0.025929283771532186,4.759126,,0.007796917497733454,0.005077062556663644,0.009972801450589302,Californian Cabernet Sauvignon,,3.0285594,,,0.15630099728014507,,,0.0016319129646418858,,1,0.06944696282864914,2017,1.6423035,3.7,,Robert Mondavi Private Selection Cabernet Sauvignon 2017,0.2469628286491387,0.13762466001813237,False,,3.4102623,Robert Mondavi Private Selection
,0.15243999364171038,,0.136067397869973,0.0033381020505484026,5218,0.009060562708631379,Napa Valley Cabernet Sauvignon,0.028135431568907965,4.781753,,0.008742648227626769,0.0019074868860276585,0.016372595771737403,Napa Valley Cabernet Sauvignon,,3.3969214,,,0.08710856779526308,,,0.001271657924018439,,1,0.13718009855348912,2013,1.5037826,4.5,,Silver Oak Napa Valley Cabernet Sauvignon 2013,0.31123827690351297,0.10713718009855348,False,,3.2600908,Silver Oak
,0.17046930068632907,,0.16564644778334262,0.0020404377666481174,5205,0.004637358560563903,Hillside Cabernet Sauvignon,0.02207382674828418,4.784969,,0.006863290669634576,0.0029679094787608976,0.015396030421072158,Californian Cabernet Sauvignon,,2.9903593,,,0.08922277870524949,,,0.0009274717121127806,,1,0.13244296048970505,2016,1.6684289,4.2,,Juggernaut Hillside Cabernet Sauvignon 2016,0.25264329437952143,0.13466889259877574,False,,3.3348038,Juggernaut
,0.21907798591736416,,0.12169523050352066,0.008635578583765112,5204,0.00438421681944998,Cabernet Sauvignon,0.03241663345290288,4.714389,,0.007971303308090873,0.01062840441078783,0.013551215623754484,Californian Cabernet Sauvignon,,2.9958518,,,0.16407599309153714,,,0.0017271157167530224,,1,0.08901288694034808,2013,1.6432357,3.8,,Josh Cellars Cabernet Sauvignon 2013,0.2316992161551747,0.09512421947655109,False,,3.2603295,Josh Cellars
,0.15354637568199533,,0.14438815276695247,0.003117692907248636,5168,0.009158222915042868,Las Alturas Vineyard Pinot Noir,0.028838659392049885,3.3557324,,0.006430241621200311,0.0035074045206547155,0.019290724863600936,Californian Pinot Noir,,3.4236693,,,0.17186282151208107,,,0.0009742790335151987,,,0.1063912704598597,2016,1.8350884,4.5,1,Belle Glos Las Alturas Vineyard Pinot Noir 2016,0.22272018706157443,0.12977396726422447,False,,2.0312817,Belle Glos
,0.132451564828614,,0.14884500745156484,0.004098360655737705,5150,0.00894187779433681,Clark & Telephone Vineyard Pinot Noir,0.03315946348733234,3.266131,,0.005961251862891207,0.003912071535022355,0.022913561847988078,Californian Pinot Noir,,3.4169536,,,0.1885245901639344,,,0.0014903129657228018,,,0.10171385991058123,2016,1.8635486,4.4,1,Belle Glos Clark & Telephone Vineyard Pinot Noir 2016,0.22242921013412817,0.12555886736214605,False,,2.0107276,Belle Glos
,0.16977809087706938,,0.11518140190207819,0.007396970764353646,5122,0.004226840436773511,Red,0.042268404367735116,4.848046,,0.007749207467418105,0.0063402606551602675,0.044029587883057414,Californian Red Blend,,3.8085864,,,0.1972525537160972,1,,0.0010567101091933778,1,1,0.07044734061289186,2016,2.044474,3.8,,Ménage à Trois Red 2016,0.2321239873194787,0.1021486438886932,False,1,3.3561642,Ménage à Trois
,0.15649372668701256,,0.15615462868769076,0.002204136995591726,5108,0.005764665988470668,Phantom,0.033231603933536795,4.8677845,,0.0054255679891488644,0.004747371990505256,0.0169548999660902,Californian Red Blend,,3.8730204,,,0.09596473380807054,1,,0.001017293997965412,1,1,0.13241776873516448,2014,1.6310468,4,,Bogle Phantom 2014,0.2605968124788064,0.12902678874194642,False,1,3.4620993,Bogle
,0.2099236641221374,,0.12153475291281639,0.0018079550020088388,5086,0.00562474889513861,Cabernet Sauvignon,0.025914021695460025,4.806368,,0.00944154278826838,0.0036159100040176776,0.0118521494576135,Californian Cabernet Sauvignon,,3.030692,,,0.16331860184813177,,,0.0004017677782241864,,1,0.09883487344314985,2012,1.5384433,3.7,,Louis M. Martini Cabernet Sauvignon 2012,0.23824829248694254,0.1094817195660908,False,,3.3988247,Louis M. Martini
,0.2028268551236749,,0.1255594817432273,0.0035335689045936395,5086,0.007538280329799764,Diamond Collection Claret (Black Label),0.0287396937573616,4.8335757,,0.012720848056537103,0.00447585394581861,0.012485276796230859,Californian Cabernet Sauvignon,,3.2423038,,,0.1392226148409894,,,0.0007067137809187279,,1,0.11684334511189635,2013,1.5674101,3.9,,Francis Ford Coppola Winery Diamond Collection Claret (Black Label) 2013,0.2353356890459364,0.1100117785630153,False,,3.2881606,Francis Ford Coppola Winery
,0.20672921384665158,,0.12002588159171788,0.0042057586541572305,5075,0.00517631834357813,Old Vine Zinfandel,0.021999352960207053,4.8640604,,0.0061468780329990294,0.002588159171789065,0.029763830475574248,Californian Zinfandel,,1.7873453,,,0.17146554513102555,1,,0.0009705596894208993,,,0.09899708832093174,2014,2.521236,3.8,,Ravenswood Old Vine Zinfandel 2014,0.22387576835975412,0.10805564542219347,False,,2.5062778,Ravenswood
,0.07653776798236826,,0.12201963534361851,0.013624524143458225,5061,0.0054097375275495895,Sonoma Coast Pinot Noir,0.0729312762973352,2.9438043,,0.012622720897615708,0.007613704668403126,0.011220196353436185,Californian Pinot Noir,,3.4176342,,,0.2426367461430575,,,0.0024043277900220395,,,0.12622720897615708,2012,1.4671943,3.9,1,La Crema Sonoma Coast Pinot Noir 2012,0.20677218994189542,0.09997996393508315,False,,2.0298567,La Crema
,0.21494700120756743,,0.12022004561921373,0.004159398899771904,5044,0.009123842747886758,Sonoma Zinfandel,0.02522474171474574,4.8134937,,0.008452971957600966,0.004025224741714746,0.02804239903394606,Californian Zinfandel,,1.8360046,,,0.1431638266469878,1,,0.0008050449483429492,,,0.09660539380115389,2014,2.4782884,3.9,,Seghesio Sonoma Zinfandel 2014,0.19696766402790822,0.1482624446531598,False,,2.5039325,Seghesio
,0.1651697699890471,,0.15859802847754656,0.003723986856516977,5041,0.005914567360350493,(B) Old Vine Zinfandel Lodi,0.02212486308871851,4.891301,,0.005695509309967141,0.0028477546549835705,0.03066812705366922,Californian Zinfandel,,1.7299701,,,0.10711938663745893,1,,0.0002190580503833516,,,0.10733844468784227,2013,2.5663953,4.1,,Brazin (B) Old Vine Zinfandel Lodi 2013,0.22694414019715226,0.16363636363636364,False,,2.482587,Brazin
,0.17486994797919167,,0.14285714285714285,0.004201680672268907,5036,0.005802320928371348,Educated Guess Cabernet Sauvignon,0.033013205282112844,4.8509717,,0.006402561024409764,0.003201280512204882,0.010004001600640256,Napa Valley Cabernet Sauvignon,,3.450273,,,0.133453381352541,,,0.0014005602240896359,,1,0.10804321728691477,2015,1.6510223,4,,Roots Run Deep Educated Guess Cabernet Sauvignon 2015,0.2579031612645058,0.11884753901560624,False,,3.4239054,Roots Run Deep
,0.1987389659520807,,0.15132408575031525,0.002269861286254729,5013,0.007566204287515763,Cabernet Sauvignon,0.023707440100882726,4.806678,,0.009331651954602775,0.0012610340479192938,0.02042875157629256,Napa Valley Cabernet Sauvignon,,3.373762,,,0.1223203026481715,,,0.001008827238335435,,1,0.08902900378310215,2016,1.8079911,4.3,,Quilt Cabernet Sauvignon 2016,0.23505674653215636,0.13795712484237074,False,,3.1901627,Quilt
,0.18819899730042422,,0.15233320478210566,0.005784805244890089,4991,0.00520632472040108,Cabernet Sauvignon,0.023139220979560355,4.820678,,0.005977632086386425,0.005399151561897416,0.010219822599305824,Californian Cabernet Sauvignon,,3.0029757,,,0.14327034323177787,,,0.0015426147319706903,,1,0.0935210181257231,2014,1.5977703,3.5,,Dark Horse Cabernet Sauvignon 2014,0.2875048206710374,0.07790204396451986,False,,3.415132,Dark Horse
,0.17486994797919167,,0.14285714285714285,0.004201680672268907,4990,0.005802320928371348,Educated Guess Cabernet Sauvignon,0.033013205282112844,4.8509717,,0.006402561024409764,0.003201280512204882,0.010004001600640256,Napa Valley Cabernet Sauvignon,,3.450273,,,0.133453381352541,,,0.0014005602240896359,,1,0.10804321728691477,2016,1.6510223,4.1,,Roots Run Deep Educated Guess Cabernet Sauvignon 2016,0.2579031612645058,0.11884753901560624,False,,3.4239054,Roots Run Deep
,0.1576923076923077,,0.14543269230769232,0.0026442307692307694,4989,0.004326923076923077,Essential Red,0.03365384615384615,4.8930397,,0.0069711538461538465,0.004807692307692308,0.014903846153846155,Californian Red Blend,,3.892223,,,0.1420673076923077,1,,0.0028846153846153848,1,1,0.11466346153846153,2012,1.7867143,3.8,,Bogle Essential Red 2012,0.253125,0.11682692307692308,False,1,3.3972108,Bogle
,0.1778621495327103,,0.16033878504672897,0.0014602803738317756,4988,0.0032126168224299065,Zinfandel,0.021904205607476634,4.8291225,,0.002336448598130841,0.0040887850467289715,0.03300233644859813,Californian Zinfandel,,1.6760441,,,0.13551401869158877,1,,0.0017523364485981308,,,0.08966121495327103,2015,2.8592503,3.8,,Carnivor Zinfandel 2015,0.2537967289719626,0.11507009345794393,False,,2.3417528,Carnivor
,0.2188737351517818,,0.11108666959964804,0.009238891333040036,4981,0.007039155301363837,Diamond Collection Cabernet Sauvignon (Ivory Label),0.029696436427628686,4.773254,,0.008798944126704795,0.007919049714034315,0.014958205015398152,Napa Valley Cabernet Sauvignon,,3.4527647,,,0.1583809942806863,,,0.002419709634843819,,1,0.08336999560052794,2017,1.5575591,3.9,,Francis Ford Coppola Winery Diamond Collection Cabernet Sauvignon (Ivory Label) 2017,0.23647162340519137,0.1117465904091509,False,,3.34151,Francis Ford Coppola Winery
