grape_Sauvignon Blanc,grape_Pinot Gris,wine_type,flavor_score_red_fruit,flavor_score_spices,grape_Pinot Noir,flavor_score_citrus_fruit,grape_Petite Sirah,grape_Mourvedre,taste_acidity,flavor_score_black_fruit,grape_Petit Verdot,flavor_score_tropical_fruit,grape_Cabernet Sauvignon,grape_Merlot,grape_Gewürztraminer,grape_Carménère,flavor_score_earth,flavor_score_vegetal,taste_tannin,flavor_score_non_oak,taste_intensity,taste_sweetness,natural_wine,ratings_average,wine_name,grape_Chardonnay,flavor_score_microbio,grape_Shiraz/Syrah,flavor_score_oak,grape_Grenache,grape_Malbec,grape_Sémillon,flavor_score_dried_fruit,vintage,flavor_score_tree_fruit,flavor_score_floral,wine_style,ratings_count,grape_Cabernet Franc,winery_name,taste_fizziness,grape_Zinfandel
,,Hilltop Cabernet Sauvignon,0.13151041666666666,0.1015625,,0.006510416666666667,,,2.9977407,0.19986979166666666,,0.0006510416666666666,1,,,,0.11328125,0.005208333333333333,3.3565946,0.1328125,4.858362,1.567672,False,4.2,J. Lohr Hilltop Cabernet Sauvignon 2015,,0.024088541666666668,,0.25,,,,0.014322916666666666,2015,0.007161458333333333,0.013020833333333334,Californian Cabernet Sauvignon,964,,J. Lohr,,
,,Red Blend,0.1894273127753304,0.11139081183134046,,0.0025173064820641915,,,3.851174,0.16299559471365638,,,1,1,,,0.08747640025173065,0.0062932662051604785,3.2362664,0.13467589679043424,4.8246865,2.0035658,False,3.8,7 Moons Red Blend 2017,,0.02076777847702958,1,0.250471994965387,,,,0.024543738200125866,2017,0.005663939584644431,0.003775959723096287,Californian Red Blend,964,,7 Moons,,1
,,Cabernet Sauvignon,0.20959774170783346,0.0748059280169372,,0.0014114326040931546,,,3.0441382,0.1806633733239238,,,1,,,,0.09809456598447425,0.004940014114326041,3.4197264,0.10938602681721948,4.821015,1.5274076,False,3.7,Estancia Cabernet Sauvignon 2015,,0.025405786873676783,,0.273817925194072,,,,0.01058574453069866,2015,0.004940014114326041,0.006351446718419196,Californian Cabernet Sauvignon,964,,Estancia,,
,,Pink Moscato,0.46551724137931033,0.013793103448275862,,0.18620689655172415,,,,0.02413793103448276,,0.034482758620689655,,,,,0.027586206896551724,0.010344827586206896,,0.0034482758620689655,,,False,3.7,Barefoot Pink Moscato 2016,,0.04482758620689655,,,,,,0.010344827586206896,2016,0.15172413793103448,0.027586206896551724,,964,,Barefoot,,
,,Diamond Collection Red Blend (Scarlet Label),0.19155844155844157,0.09577922077922078,,0.012987012987012988,,,3.9067287,0.19155844155844157,,0.0016233766233766235,1,1,,,0.11038961038961038,0.008116883116883116,3.331949,0.09253246753246754,4.849406,1.5834846,False,3.8,Francis Ford Coppola Winery Diamond Collection Red Blend (Scarlet Label) 2015,,0.05032467532467533,1,0.21266233766233766,,,,0.01461038961038961,2015,0.006493506493506494,0.011363636363636364,Californian Red Blend,963,,Francis Ford Coppola Winery,,1
1,,Sauvignon Blanc,0.003098373353989156,0.024786986831913247,,0.36715724244771497,,,4.055845,0.001549186676994578,,0.14252517428350117,,,,,0.07126258714175059,0.07281177381874517,,0.01471727343144849,2.9598513,1.372707,False,4.1,St. Supéry Sauvignon Blanc 2016,,0.041053446940356314,,0.046475600309837335,,,,0.003098373353989156,2016,0.19829589465530598,0.013168086754453912,Californian Sauvignon Blanc,963,,St. Supéry,,
,,Pinot Noir,0.2917015926236379,0.06957250628667226,1,0.010896898575020955,,,3.4853485,0.08549874266554904,,0.005029337803855826,,,,,0.13327745180217937,0.010058675607711651,2.1678119,0.09639564124056998,3.0340273,1.4687694,False,3.7,Josh Cellars Pinot Noir 2016,,0.03604358759430008,,0.22464375523889354,,,,0.016764459346186086,2016,0.01173512154233026,0.008382229673093043,Californian Pinot Noir,963,,Josh Cellars,,
,,Zinfandel,,,,0.5,,,1.8556098,0.5,,,,,,,,,2.419512,,4.6004877,2.197561,False,3.4,Niles Vineyard Zinfandel 2011,,,,,,,,,2011,,,Californian Zinfandel,963,,Niles Vineyard,,1
,,Cabernet Sauvignon,0.12910284463894967,0.12691466083150985,,0.0029175784099197666,,,3.0336387,0.16338439095550694,,0.0007293946024799417,1,,,,0.08460977388767323,0.01312910284463895,3.5403,0.1473377097009482,4.8523073,1.7121316,False,3.7,The Show Cabernet Sauvignon 2017,,0.03574033552151714,,0.2727935813274982,,,,0.0175054704595186,2017,0.002188183807439825,0.0036469730123997084,Californian Cabernet Sauvignon,962,,The Show,,
,,Chardonnay,0.0022727272727272726,0.0875,,0.07954545454545454,,,3.107793,0.003409090909090909,,0.056818181818181816,,,,,0.044886363636363634,0.028977272727272727,,0.09545454545454546,4.7368236,2.852539,False,3.3,Woodbridge by Robert Mondavi Chardonnay 2011,1,0.13693181818181818,,0.2505681818181818,,,,0.004545454545454545,2011,0.2034090909090909,0.005681818181818182,Californian Chardonnay,962,,Woodbridge by Robert Mondavi,,
,,Cabernet Sauvignon,0.09599395313681028,0.12018140589569161,,0.0015117157974300832,,,3.0118554,0.18140589569160998,,,1,,,,0.1383219954648526,0.003779289493575208,3.3345704,0.1602418745275888,4.7760897,1.720349,False,3.9,Storypoint Cabernet Sauvignon 2014,,0.027966742252456538,,0.2585034013605442,,,,0.011337868480725623,2014,,0.0007558578987150416,Californian Cabernet Sauvignon,961,,Storypoint,,
,,Cabernet Sauvignon,0.08680282796543598,0.1429693637077769,,0.002356637863315004,,,2.8886468,0.17831893165750196,,0.0007855459544383347,1,,,,0.10879811468970935,0.00589159465828751,3.1863844,0.1767478397486253,4.7833986,1.91665,False,4.2,Treana Cabernet Sauvignon 2018,,0.0192458758837392,,0.25294579732914374,,,,0.01767478397486253,2018,0.0007855459544383347,0.006677140612725845,Californian Cabernet Sauvignon,961,,Treana,,
,,Blood Red Blend,0.17275747508305647,0.132890365448505,,,,,3.687442,0.17275747508305647,,,1,1,,,0.10631229235880399,,3.2905612,0.14285714285714285,4.5132437,2.2612975,False,3.6,The Walking Dead Blood Red Blend 2015,,0.0033222591362126247,1,0.23255813953488372,,,,0.03322259136212625,2015,,0.0033222591362126247,Californian Red Blend,959,,The Walking Dead,,1
,,Estate Cabernet Sauvignon,0.12931034482758622,0.10145888594164457,,0.001989389920424403,,,3.0143044,0.1843501326259947,,,1,,,,0.1246684350132626,0.009946949602122016,3.3632388,0.14721485411140584,4.853,1.6115535,False,4.1,Vina Robles Estate Cabernet Sauvignon 2015,,0.028514588859416445,,0.2473474801061008,,,,0.013925729442970823,2015,0.005968169761273209,0.005305039787798408,Californian Cabernet Sauvignon,959,,Vina Robles,,
,,Vintner's Reserve Zinfandel,0.14407436096049575,0.12858249419054996,,0.0023237800154918666,,,1.8441935,0.2029434546862897,,0.001549186676994578,,,,,0.06351665375677769,0.0077459333849728895,2.5099528,0.13632842757552285,4.8448005,2.5468576,False,3.6,Kendall-Jackson Vintner's Reserve Zinfandel 2012,,0.03408210689388071,,0.22850503485670023,,,,0.040278853601859024,2012,0.0038729666924864447,0.006196746707978312,Californian Zinfandel,958,,Kendall-Jackson,,1
,,Merlot,0.12826961770623743,0.12223340040241448,,0.004527162977867203,,,1.7806263,0.19064386317907445,,0.001006036217303823,,1,,,0.12223340040241448,0.012072434607645875,2.2291229,0.13782696177062373,3.9609334,1.9131703,False,4,Stags' Leap Merlot 2013,,0.025653923541247486,,0.22132796780684105,,,,0.012072434607645875,2013,0.005030181086519115,0.01710261569416499,Californian Merlot,958,,Stags' Leap,,
,,Cabernet Sauvignon,0.10533910533910534,0.1111111111111111,,0.001443001443001443,,,2.9935606,0.20057720057720058,,,1,,,,0.16161616161616163,0.004329004329004329,3.369101,0.1111111111111111,4.7384033,1.4178991,False,3.8,Fortress Cabernet Sauvignon 2013,,0.027417027417027416,,0.2611832611832612,,,,0.005772005772005772,2013,0.005772005772005772,0.004329004329004329,Californian Cabernet Sauvignon,958,,Fortress,,
,,Dominus (Christian Moueix),0.08285862247540135,0.09295701708959088,,0.005178663904712584,,,3.838043,0.1693423096841015,1,0.0015535991714137752,1,1,,,0.18306576903158986,0.020714655618850338,3.524272,0.15717244950802692,4.6556673,1.7170491,False,4.6,Dominus Dominus (Christian Moueix) 2012,,0.03210771620921802,,0.22656654583117555,,1,,0.012687726566545831,2012,0.002589331952356292,0.01320559295701709,Napa Valley Bordeaux Blend,958,1,Dominus,,
,,Zinfandel,0.15465116279069768,0.13604651162790699,,0.0069767441860465115,,,1.777781,0.17674418604651163,,,,,,,0.07906976744186046,0.013953488372093023,2.4623427,0.12790697674418605,4.8493123,2.6080797,False,4.1,Napa Cellars Zinfandel 2013,,0.037209302325581395,,0.2116279069767442,,,,0.04883720930232558,2013,0.0034883720930232558,0.0034883720930232558,Californian Zinfandel,958,,Napa Cellars,,1
,,Cabernet Sauvignon,0.16517857142857142,0.09709821428571429,,0.0033482142857142855,,,3.442302,0.21540178571428573,,,1,,,,0.09933035714285714,0.012276785714285714,3.3751469,0.10379464285714286,4.748207,1.5816531,False,3.9,Sean Minor Cabernet Sauvignon 2014,,0.029017857142857144,,0.23549107142857142,,,,0.020089285714285716,2014,0.010044642857142858,0.008928571428571428,Napa Valley Cabernet Sauvignon,957,,Sean Minor,,
,,Pinot Noir,0.3105590062111801,0.09213250517598344,1,0.008281573498964804,,,3.4258196,0.12525879917184266,,,,,,,0.09213250517598344,0.008281573498964804,2.0990896,0.11283643892339544,2.9205685,1.5571144,False,3.6,Murphy-Goode Pinot Noir 2014,,0.024844720496894408,,0.2070393374741201,,,,0.008281573498964804,2014,0.005175983436853002,0.005175983436853002,Californian Pinot Noir,957,,Murphy-Goode,,
,,Gott Cabernet Sauvignon,0.13729508196721313,0.12295081967213115,,0.00819672131147541,,,3.4397583,0.15368852459016394,,0.006147540983606557,1,,,,0.12090163934426229,0.006147540983606557,3.3607283,0.1413934426229508,4.914409,1.4719516,False,3.9,Joel Gott Gott Cabernet Sauvignon 2013,,0.02459016393442623,,0.26024590163934425,,,,0.00819672131147541,2013,0.004098360655737705,0.006147540983606557,Napa Valley Cabernet Sauvignon,957,,Joel Gott,,
,,Zinfandel,0.15216612960973863,0.14500537056928034,,0.004654493376297888,,,1.6574267,0.17937701396348013,,0.0014321518080916578,,,,,0.07232366630862871,0.008234872896527032,2.3845263,0.13712853562477623,4.9012537,3.0007534,False,4.1,Rombauer Vineyards Zinfandel 2015,,0.036519871106337275,,0.21374865735767992,,,,0.040100250626566414,2015,0.0028643036161833156,0.00644468313641246,Californian Zinfandel,956,,Rombauer Vineyards,,1
,,Farmhouse,0.2115987460815047,0.1206896551724138,,0.01567398119122257,,,3.8578944,0.14576802507836992,,0.003134796238244514,1,1,,,0.11128526645768025,0.0109717868338558,3.4359694,0.12225705329153605,4.6244416,2.1350598,False,3.8,Cline Farmhouse 2017,,0.02037617554858934,1,0.18181818181818182,,,,0.034482758620689655,2017,0.014106583072100314,0.007836990595611285,Californian Red Blend,954,,Cline,,1
,,Earthquake Zinfandel,0.10958476428348424,0.1351857633468623,,0.0021854511395566654,,,1.7035127,0.17577271308148612,,0.001248829222603809,,,,,0.13674679987511706,0.0062441461130190445,2.4944494,0.14330315329378707,4.9083304,2.5510752,False,4.2,Michael David Winery Earthquake Zinfandel 2016,,0.025288791757727132,,0.22416484545738372,,,,0.033406181704651886,2016,0.0031220730565095223,0.003746487667811427,Californian Zinfandel,953,,Michael David Winery,,1
,,Pinot Noir,0.2398190045248869,0.15384615384615385,1,0.006787330316742082,,,3.44444,0.0746606334841629,,0.0022624434389140274,,,,,0.07013574660633484,0.00904977375565611,2.0174177,0.14479638009049775,2.9623666,1.5169561,False,3.5,Donovan-Parke Pinot Noir 2015,,0.033936651583710405,,0.2398190045248869,,,,0.013574660633484163,2015,0.00904977375565611,0.0022624434389140274,Californian Pinot Noir,953,,Donovan-Parke,,
,,Uncaged Pinot Noir,0.19746568109820486,0.12249208025343189,1,0.004223864836325237,,,3.4104662,0.08658922914466737,,0.0010559662090813093,,,,,0.133051742344245,0.009503695881731784,2.1132042,0.15205913410770855,3.15754,1.7026902,False,3.9,Z.Alexander Brown Uncaged Pinot Noir 2017,,0.03273495248152059,,0.23970432946145723,,,,0.012671594508975714,2017,0.004223864836325237,0.004223864836325237,Californian Pinot Noir,953,,Z.Alexander Brown,,
,,Cabernet Sauvignon,0.12511415525114156,0.1278538812785388,,0.010958904109589041,,,3.4375136,0.19817351598173516,,0.0027397260273972603,1,,,,0.1095890410958904,0.01004566210045662,3.3526669,0.1324200913242009,4.8608823,1.5160521,False,3.9,Starmont Cabernet Sauvignon 2009,,0.028310502283105023,,0.22922374429223744,,,,0.011872146118721462,2009,0.0073059360730593605,0.006392694063926941,Napa Valley Cabernet Sauvignon,953,,Starmont,,
,,Cinq Cépages,0.12080536912751678,0.09023117076808351,,0.0007457121551081282,,,3.4459715,0.18642803877703207,1,0.0014914243102162564,1,1,,1,0.1610738255033557,0.01267710663683818,3.5606682,0.13944817300521997,4.7976255,1.6298951,False,4.3,Château St. Jean Cinq Cépages 2010,,0.035048471290082026,,0.22595078299776286,,1,,0.011931394481730051,2010,0.002982848620432513,0.011185682326621925,Californian Bordeaux Blend,952,1,Château St. Jean,,
,,Chardonnay,0.003564573622155196,0.046065259117082535,,0.10775980257746093,,,2.9107482,0.002741979709350151,,0.030710172744721688,,,,,0.05566218809980806,0.05511379215793803,,0.058129969838223196,4.845565,2.2961197,False,4.2,Cakebread Chardonnay 2017,1,0.2018097066081711,,0.2750205648478201,,,,0.002741979709350151,2017,0.14971209213051823,0.010967918837400604,Napa Valley Chardonnay,952,,Cakebread,,
,,Cabernet Sauvignon,0.15586546349466776,0.11074651353568499,,0.007383100902378999,,,3.0713212,0.22231337161607875,,0.0008203445447087777,1,,,,0.09598031173092698,0.009023789991796555,3.3821652,0.11238720262510254,4.6883836,1.6538415,False,3.8,Murphy-Goode Cabernet Sauvignon 2016,,0.044298605414273995,,0.21821164889253486,,,,0.009023789991796555,2016,0.007383100902378999,0.006562756357670222,Californian Cabernet Sauvignon,951,,Murphy-Goode,,
,,Cabernet Sauvignon,0.10294117647058823,0.10246679316888045,,0.005218216318785579,,,3.3935127,0.1883301707779886,,0.0009487666034155598,1,,,,0.15512333965844402,0.006166982922201139,3.332768,0.13614800759013282,4.7889543,1.4858565,False,4.1,Groth Cabernet Sauvignon 2010,,0.027514231499051234,,0.24003795066413663,,,,0.021347248576850095,2010,0.007115749525616698,0.006641366223908918,Napa Valley Cabernet Sauvignon,951,,Groth,,
,,Blindfold White Blend,0.003703703703703704,0.07111111111111111,,0.07666666666666666,,,2.323733,0.0025925925925925925,,0.04962962962962963,,,,,0.07037037037037037,0.028888888888888888,,0.09333333333333334,4.024225,2.4594102,False,4.1,The Prisoner Blindfold White Blend 2015,1,0.18888888888888888,,0.24296296296296296,,,1,0.0033333333333333335,2015,0.14074074074074075,0.027777777777777776,Californian White Blend,950,,The Prisoner,,
,,Sonoma County Chardonnay,0.011982570806100218,0.08877995642701525,,0.09749455337690632,,,3.2018068,0.009259259259259259,,0.03594771241830065,,,,,0.03758169934640523,0.04302832244008715,,0.105119825708061,4.7472253,2.732756,False,3.6,Château St. Jean Sonoma County Chardonnay 2015,1,0.1655773420479303,,0.2636165577342048,,,,0.0032679738562091504,2015,0.13344226579520696,0.004901960784313725,Californian Chardonnay,950,,Château St. Jean,,
,,Blindfold White Blend,0.003703703703703704,0.07111111111111111,,0.07666666666666666,,,2.323733,0.0025925925925925925,,0.04962962962962963,,,,,0.07037037037037037,0.028888888888888888,,0.09333333333333334,4.024225,2.4594102,False,4,The Prisoner Blindfold White Blend 2013,1,0.18888888888888888,,0.24296296296296296,,,1,0.0033333333333333335,2013,0.14074074074074075,0.027777777777777776,Californian White Blend,950,,The Prisoner,,
,,Los Osos Merlot,0.141925777331996,0.09528585757271815,,0.0015045135406218655,,,1.8726418,0.1810431293881645,,,,1,,,0.11033099297893681,0.004513540621865597,2.1238472,0.13841524573721165,3.9995172,1.9466655,False,3.8,J. Lohr Los Osos Merlot 2012,,0.03510531594784353,,0.2592778335005015,,,,0.013039117352056168,2012,0.0020060180541624875,0.017552657973921765,Californian Merlot,949,,J. Lohr,,
,,Cabernet Sauvignon,0.1010996807378503,0.11369279886484569,,0.0019510464703795672,,,3.4289188,0.20716566158212132,,0.0008868393047179851,1,,,,0.14490954239091877,0.01010996807378503,3.4021504,0.13781482795317487,4.80804,1.5338786,False,4.1,Stags' Leap Cabernet Sauvignon 2009,,0.02305782192266761,,0.23465768002837886,,,,0.012061014544164597,2009,0.0024831500532103584,0.01010996807378503,Napa Valley Cabernet Sauvignon,949,,Stags' Leap,,
,,Alexander Valley Cabernet Sauvignon,0.09457092819614711,0.1138353765323993,,0.0021015761821366026,,,3.0015786,0.15656742556917688,,0.0005253940455341507,1,,,,0.13012259194395798,0.011208406304728547,3.312077,0.14010507880910683,4.769281,1.4508469,False,4.3,Silver Oak Alexander Valley Cabernet Sauvignon 2006,,0.025919439579684764,,0.30630472854640983,,,,0.00893169877408056,2006,0.0015761821366024518,0.008231173380035026,Californian Cabernet Sauvignon,949,,Silver Oak,,
,,Pinot Noir,0.2649270234409553,0.1017249004865104,1,0.005307386112339673,,,3.4251325,0.13799203892083148,,0.0017691287041132243,,,,,0.1096859796550199,0.012826183104820876,2.1042376,0.12074303405572756,3.079331,1.5941105,False,3.7,Wines from Hahn Estate Pinot Noir 2018,,0.03494029190623618,,0.18000884564352057,,,,0.01238390092879257,2018,0.007076514816452897,0.010614772224679346,Californian Pinot Noir,949,,Wines from Hahn Estate,,
,,White Zinfandel,0.5132275132275133,0.015873015873015872,,0.07231040564373897,,,,0.02821869488536155,,0.15696649029982362,,,,,0.02292768959435626,0.008818342151675485,,0.010582010582010581,,,False,3.9,Barefoot White Zinfandel 2016,,0.02821869488536155,,0.010582010582010581,,,,0.02821869488536155,2016,0.09523809523809523,0.008818342151675485,,948,,Barefoot,,
,,Red Blend,0.1298932384341637,0.099644128113879,,0.0017793594306049821,,,3.8586068,0.20818505338078291,,,1,1,,,0.12633451957295375,0.017793594306049824,3.4178698,0.13345195729537365,4.8316307,1.7042058,False,4,Cleaver Red Blend 2014,,0.030249110320284697,1,0.2313167259786477,,,,0.012455516014234875,2014,0.0035587188612099642,0.005338078291814947,Californian Red Blend,948,,Cleaver,,1
,,Cabernet Sauvignon (Estate Grown),0.10900745840504876,0.1078600114744693,,0.0068846815834767644,,,3.4578073,0.18416523235800344,,,1,,,,0.16121629374641422,0.01491681009753299,3.3815484,0.14400458978772232,4.71093,1.4613658,False,4,Frog's Leap Cabernet Sauvignon (Estate Grown) 2013,,0.024096385542168676,,0.23121055651176134,,,,0.010327022375215147,2013,0.002294893861158921,0.004016064257028112,Napa Valley Cabernet Sauvignon,948,,Frog's Leap,,
,,Cabernet Sauvignon,0.13721932410977547,0.1036516216829213,,0.0052166024041732815,,,3.2807615,0.17713767294171015,,0.0022680880018144706,1,,,,0.11930142889544114,0.0063506464050805175,3.3905504,0.14402358811521887,4.8142815,1.4082925,False,3.8,Franciscan Cabernet Sauvignon 2018,,0.02812429122249943,,0.2572011794057609,,,,0.008618734406894988,2018,0.00612383760489907,0.004762984803810388,Californian Cabernet Sauvignon,948,,Franciscan,,
,,Pinot Noir,0.23821989528795812,0.05235602094240838,1,0.015706806282722512,,,3.4282205,0.09424083769633508,,,,,,,0.15968586387434555,0.013089005235602094,2.1519647,0.09947643979057591,2.8803852,1.7399027,False,3.3,Woodbridge by Robert Mondavi Pinot Noir 2013,,0.020942408376963352,,0.25654450261780104,,,,0.02617801047120419,2013,0.013089005235602094,0.010471204188481676,Californian Pinot Noir,948,,Woodbridge by Robert Mondavi,,
,,Southing Pinot Noir,0.21004286589099816,0.07164727495407226,1,0.007960808328230252,,,3.4231493,0.08450704225352113,,0.000612369871402327,,,,,0.19105939987752601,0.009797917942437232,2.0658534,0.15615431720759337,3.086344,1.6216068,False,4.5,Sea Smoke Southing Pinot Noir 2012,,0.02204531537048377,,0.20146968769136558,,,,0.019595835884874464,2012,0.005511328842620943,0.019595835884874464,Californian Pinot Noir,947,,Sea Smoke,,
