grape_Pinot Noir,flavor_score_citrus_fruit,grape_Merlot,vintage,flavor_score_dried_fruit,flavor_score_vegetal,flavor_score_non_oak,grape_Gewürztraminer,grape_Sauvignon Blanc,winery_name,taste_sweetness,wine_type,grape_Carménère,grape_Petite Sirah,flavor_score_floral,grape_Sémillon,flavor_score_spices,flavor_score_microbio,flavor_score_tropical_fruit,taste_intensity,natural_wine,grape_Malbec,ratings_count,flavor_score_earth,grape_Mourvedre,flavor_score_black_fruit,wine_name,grape_Grenache,grape_Shiraz/Syrah,grape_Chardonnay,flavor_score_red_fruit,grape_Zinfandel,taste_tannin,taste_fizziness,taste_acidity,wine_style,ratings_average,flavor_score_tree_fruit,grape_Petit Verdot,grape_Cabernet Franc,grape_Pinot Gris,flavor_score_oak,grape_Cabernet Sauvignon
,0.0030120481927710845,,2014,0.01606425702811245,0.01606425702811245,0.10943775100401607,,,Kenwood,1.5388813,Jack London Vineyard Cabernet Sauvignon,,,0.009036144578313253,,0.1465863453815261,0.018072289156626505,0.001004016064257028,4.8473396,False,,1231,0.1285140562248996,,0.18072289156626506,Kenwood Jack London Vineyard Cabernet Sauvignon 2014,,,,0.1395582329317269,,3.4938416,,3.0584235,Californian Cabernet Sauvignon,4,0.0050200803212851405,,,,0.22690763052208834,1
,0.003200731595793324,1,2017,0.030978509373571102,0.007315957933241884,0.13031550068587106,,,Michael David Winery,1.8135463,Petite Petit,,,0.010173754000914494,,0.12071330589849108,0.023662551440329218,0.0014860539551897576,4.8829265,False,,1230,0.11534064929126657,,0.2370827617741198,Michael David Winery Petite Petit 2017,,1,,0.10653863740283494,1,3.515543,,3.8845994,Californian Red Blend,3.9,0.004686785550983082,,,,0.2085048010973937,1
,0.004340567612687813,,2011,0.01736227045075125,0.011352253756260434,0.12821368948247078,,,Cakebread,1.5762712,Cabernet Sauvignon,,,0.005342237061769616,,0.08681135225375626,0.02938230383973289,0.001335559265442404,4.81062,False,,1229,0.12954924874791318,,0.20734557595993322,Cakebread Cabernet Sauvignon 2011,,,,0.11485809682804675,,3.2706506,,3.3936186,Napa Valley Cabernet Sauvignon,4.3,0.006010016694490818,,,,0.25809682804674455,1
,0.11291328758577666,,2013,0.002183406113537118,0.05739238927011853,0.08359326263256395,,,Grgich Hills,2.3209398,Chardonnay,,,0.011852776044915784,,0.05458515283842795,0.16781035558328133,0.05084217092950717,4.7550535,False,,1229,0.09076731129132876,,0.0012476606363069245,Grgich Hills Chardonnay 2013,,,1,0.0018714909544603868,,,,2.948661,Napa Valley Chardonnay,4.2,0.13505926388022457,,,,0.22988147223955085,
1,0.0036496350364963502,,2016,0.009124087591240875,0.012773722627737226,0.11313868613138686,,,DeLoach,1.5359832,Heritage Reserve Pinot Noir,,,0.014598540145985401,,0.08029197080291971,0.04562043795620438,0.0036496350364963502,2.9576306,False,,1229,0.11496350364963503,,0.06569343065693431,DeLoach Heritage Reserve Pinot Noir 2016,,,,0.33211678832116787,,2.0616877,,3.4270558,Californian Pinot Noir,3.8,0.0072992700729927005,,,,0.19708029197080293,
,0.002936857562408223,1,2012,0.022026431718061675,0.01762114537444934,0.10425844346549193,,,Robert Mondavi,2.0271282,Merlot,,,0.01762114537444934,,0.10866372980910426,0.03524229074889868,0.0014684287812041115,3.9720027,False,,1229,0.08663729809104258,,0.24669603524229075,Robert Mondavi Merlot 2012,,,,0.13362701908957417,,2.2580085,,1.7181275,Californian Merlot,3.7,0.002936857562408223,,,,0.22026431718061673,
,0.0026954177897574125,,2013,0.015274034141958671,0.010332434860736747,0.11590296495956873,,,Beaulieu Vineyard (BV),1.6709285,Napa Valley Cabernet Sauvignon,,,0.009883198562443846,,0.10557053009883198,0.027403414195867025,0.0004492362982929021,4.7561603,False,,1229,0.1105121293800539,,0.20844564240790656,Beaulieu Vineyard (BV) Napa Valley Cabernet Sauvignon 2013,,,,0.13656783468104222,,3.3792398,,3.406125,Napa Valley Cabernet Sauvignon,3.7,0.004492362982929021,,,,0.252470799640611,1
,0.0051764705882352945,,2012,0.010823529411764706,0.008,0.15623529411764706,,,Frei Brothers,1.5867549,Cabernet Sauvignon,,,0.009411764705882352,,0.1312941176470588,0.03623529411764706,0.0009411764705882353,4.8480844,False,,1228,0.10588235294117647,,0.18541176470588236,Frei Brothers Cabernet Sauvignon 2012,,,,0.09835294117647059,,3.3626568,,2.9866085,Californian Cabernet Sauvignon,3.8,0.0051764705882352945,,,,0.24705882352941178,1
1,0.010912698412698412,,2012,0.00992063492063492,0.010912698412698412,0.14087301587301587,,,MacMurray,1.5195814,Pinot Noir,,,0.01488095238095238,,0.12797619047619047,0.027777777777777776,,3.0247633,False,,1228,0.09226190476190477,,0.1001984126984127,MacMurray Pinot Noir 2012,,,,0.23809523809523808,,2.080019,,3.394725,Californian Pinot Noir,3.7,0.010912698412698412,,,,0.2152777777777778,
,0.0028089887640449437,,2015,0.02153558052434457,0.003745318352059925,0.13576779026217228,,,DAOU,1.6276237,Reserve Cabernet Sauvignon,,,0.0056179775280898875,,0.10018726591760299,0.024344569288389514,0.0009363295880149813,4.8877215,False,,1228,0.15730337078651685,,0.18071161048689138,DAOU Reserve Cabernet Sauvignon 2015,,,,0.11891385767790262,,3.4130304,,3.0772405,Californian Cabernet Sauvignon,4.1,0.0028089887640449437,,,,0.24531835205992508,1
1,0.008695652173913044,,2012,0.010869565217391304,0.013768115942028985,0.1036231884057971,,,Carmel Road,1.5080843,Monterey Pinot Noir,,,0.005797101449275362,,0.08550724637681159,0.04420289855072464,0.002173913043478261,2.9396577,False,,1228,0.17318840579710146,,0.06956521739130435,Carmel Road Monterey Pinot Noir 2012,,,,0.2594202898550725,,2.0309234,,3.4674463,Californian Pinot Noir,3.9,0.013768115942028985,,,,0.20942028985507247,
,0.004324324324324324,,2015,0.017297297297297298,0.01027027027027027,0.13891891891891892,,,Joseph Carr,1.5047075,Cabernet Sauvignon,,,0.005945945945945946,,0.10108108108108108,0.03135135135135135,0.0005405405405405405,4.825945,False,,1227,0.12054054054054054,,0.18,Joseph Carr Cabernet Sauvignon 2015,,,,0.14756756756756756,,3.3192644,,3.0181217,Californian Cabernet Sauvignon,4,0.005945945945945946,,,,0.23621621621621622,1
,0.06165561287153034,,2015,0.002702038811102923,0.04200442151805453,0.07835912552198478,,,Mer Soleil,2.8201578,Reserve Chardonnay,,,0.008351756325227217,,0.05919921395234586,0.23212969786293294,0.06755097027757308,4.8600698,False,,1227,0.0506018177352002,,0.0014738393515106854,Mer Soleil Reserve Chardonnay 2015,,,1,0.0017194792434291329,,,,3.1604705,Californian Chardonnay,4,0.0950626381724392,,,,0.29918938835666914,
,0.007766990291262136,1,2014,0.019417475728155338,0.007766990291262136,0.1553398058252427,,,Kenzo Estate,1.6739872,Rindo Red,,,0.017475728155339806,,0.13009708737864079,0.03300970873786408,0.005825242718446602,4.5832562,False,,1226,0.12427184466019417,,0.16310679611650486,Kenzo Estate Rindo Red 2014,,1,,0.1029126213592233,1,3.3621893,,3.8178368,Californian Red Blend,4.4,0.007766990291262136,,,,0.22524271844660193,1
,0.0025075225677031092,1,2012,0.015045135406218655,0.006519558676028084,0.15095285857572718,,,Francis Ford Coppola Winery,1.5360916,Director's Cut Cabernet Sauvignon,1,,0.0020060180541624875,,0.12938816449348045,0.022066198595787363,0.0010030090270812437,4.7767825,False,1,1226,0.11033099297893681,,0.18455366098294884,Francis Ford Coppola Winery Director's Cut Cabernet Sauvignon 2012,,,,0.1334002006018054,,3.430954,,3.3372428,Californian Bordeaux Blend,3.9,0.0015045135406218655,1,1,,0.24072216649949849,1
,0.002103049421661409,,2017,0.011566771819137749,0.012618296529968454,0.12513144058885384,,,Precision,1.6257427,Cabernet Sauvignon,,,0.004206098843322818,,0.11777076761303891,0.02103049421661409,,4.646906,False,,1225,0.13354363827549948,,0.1861198738170347,Precision Cabernet Sauvignon 2017,,,,0.12092534174553102,,3.323574,,3.3616316,Napa Valley Cabernet Sauvignon,4,0.0031545741324921135,,,,0.2618296529968454,1
,0.003970678069639585,,2017,0.00855222968845449,0.010079413561392792,0.12156383628588882,,,Simi,1.4060682,Alexander Valley Cabernet Sauvignon,,,0.005192425167990226,,0.11759315821624923,0.031154551007941355,0.0006108735491753207,4.7712226,False,,1225,0.10384850335980451,,0.2034208918753818,Simi Alexander Valley Cabernet Sauvignon 2017,,,,0.14569334147831398,,3.2683165,,3.0017107,Californian Cabernet Sauvignon,3.7,0.004276114844227245,,,,0.24404398289554063,1
,0.004034969737726967,,2014,0.017484868863483525,0.008069939475453935,0.14391392064559516,,,Wines from Hahn Estate,1.5986575,Cabernet Sauvignon,,,0.014122394082044385,,0.1062542030934768,0.025554808338937456,0.0026899798251513113,4.7942624,False,,1225,0.1062542030934768,,0.1546738399462004,Wines from Hahn Estate Cabernet Sauvignon 2014,,,,0.16476126429051782,,3.4615846,,3.0744746,Californian Cabernet Sauvignon,3.6,0.0033624747814391394,,,,0.2488231338264963,1
,0.004768097095795405,,2014,0.010836584308625921,0.014737754659731253,0.14087559601213698,,,Freemark Abbey,1.5093226,Cabernet Sauvignon,,,0.008669267446900737,,0.11616818378846988,0.026874729085392284,0.00043346337234503684,4.8265805,False,,1224,0.1330732553099263,,0.1859557867360208,Freemark Abbey Cabernet Sauvignon 2014,,,,0.10836584308625921,,3.4853606,,3.4372022,Napa Valley Cabernet Sauvignon,4.2,0.002600780234070221,,,,0.24664065886432596,1
,0.005417956656346749,,2014,0.011609907120743035,0.011609907120743035,0.15015479876160992,,,Conn Creek,1.6052948,Cabernet Sauvignon,,,0.009287925696594427,,0.1153250773993808,0.023993808049535603,0.0023219814241486067,4.751901,False,,1224,0.15015479876160992,,0.16563467492260062,Conn Creek Cabernet Sauvignon 2014,,,,0.10758513931888544,,3.360771,,3.4248056,Napa Valley Cabernet Sauvignon,4,0.003869969040247678,,,,0.24303405572755418,1
,0.00819672131147541,,2012,0.00819672131147541,0.006147540983606557,0.1413934426229508,,,Joel Gott,1.4719516,Gott Cabernet Sauvignon,,,0.006147540983606557,,0.12295081967213115,0.02459016393442623,0.006147540983606557,4.914409,False,,1224,0.12090163934426229,,0.15368852459016394,Joel Gott Gott Cabernet Sauvignon 2012,,,,0.13729508196721313,,3.3607283,,3.4397583,Napa Valley Cabernet Sauvignon,3.9,0.004098360655737705,,,,0.26024590163934425,1
,0.0035612535612535613,,2016,0.011396011396011397,0.005698005698005698,0.12962962962962962,,,Obsidian Ridge,1.4543843,Estate Grown Cabernet Sauvignon,,,0.009971509971509971,,0.10968660968660969,0.018518518518518517,,4.854295,False,,1224,0.14957264957264957,,0.1987179487179487,Obsidian Ridge Estate Grown Cabernet Sauvignon 2016,,,,0.11538461538461539,,3.5707364,,3.0784388,Californian Cabernet Sauvignon,4.1,0.004985754985754986,,,,0.24287749287749288,1
,0.005626295528575659,,2011,0.011548711874444773,0.011252591057151318,0.1264435889843056,,,Heitz Cellar,1.5140196,Cabernet Sauvignon,,,0.01243707432632514,,0.1217056559076103,0.025466390287237194,0.0008883624518803672,4.684104,False,,1222,0.1551673082617708,,0.17974533609712762,Heitz Cellar Cabernet Sauvignon 2011,,,,0.11844832691738229,,3.427392,,3.4433763,Napa Valley Cabernet Sauvignon,4.2,0.005330174711282203,,,,0.22594018359490672,1
1,0.004258943781942078,,2015,0.012776831345826235,0.00596252129471891,0.16013628620102216,,,Mark West,1.6280111,Monterey County Black Pinot Noir,,,0.0034071550255536627,,0.13713798977853492,0.022146507666098807,,3.2289855,False,,1220,0.09540034071550256,,0.17717206132879046,Mark West Monterey County Black Pinot Noir 2015,,,,0.1362862010221465,,2.0899386,,3.4161785,Californian Pinot Noir,3.8,0.00596252129471891,,,,0.2393526405451448,
,0.0051764705882352945,,2013,0.010823529411764706,0.008,0.15623529411764706,,,Frei Brothers,1.5867549,Cabernet Sauvignon,,,0.009411764705882352,,0.1312941176470588,0.03623529411764706,0.0009411764705882353,4.8480844,False,,1220,0.10588235294117647,,0.18541176470588236,Frei Brothers Cabernet Sauvignon 2013,,,,0.09835294117647059,,3.3626568,,2.9866085,Californian Cabernet Sauvignon,3.9,0.0051764705882352945,,,,0.24705882352941178,1
,0.0053475935828877,,2013,0.05026737967914439,0.006417112299465241,0.16042780748663102,,,Wente,2.576285,Beyer Ranch Zinfandel,,,0.0053475935828877,,0.14010695187165775,0.023529411764705882,0.0010695187165775401,4.693381,False,,1220,0.07058823529411765,,0.14331550802139037,Wente Beyer Ranch Zinfandel 2013,,,,0.17647058823529413,1,2.4851763,,1.905647,Californian Zinfandel,3.8,0.0021390374331550803,,,,0.21497326203208555,
,0.002556818181818182,,2017,0.012215909090909092,0.009943181818181818,0.12443181818181819,,,Noble Vines,1.5842432,337 Cabernet Sauvignon,,,0.005113636363636364,,0.08806818181818182,0.030113636363636363,0.0002840909090909091,4.817205,False,,1220,0.10710227272727273,,0.19460227272727273,Noble Vines 337 Cabernet Sauvignon 2017,,,,0.18153409090909092,,3.3877008,,3.028549,Californian Cabernet Sauvignon,3.8,0.0014204545454545455,,,,0.24261363636363636,1
1,0.011771000535045479,,2017,0.01337613697164259,0.012306046013911182,0.1187800963081862,,,Flowers,1.4006233,Pinot Noir,,,0.025682182985553772,,0.0909577314071696,0.03103263777421081,0.0005350454788657035,2.912335,False,,1219,0.1476725521669342,,0.08507223113964688,Flowers Pinot Noir 2017,,,,0.27768860353130015,,2.0378258,,3.494472,Californian Pinot Noir,4.2,0.006420545746388443,,,,0.178705189941145,
,0.0049680624556423,,2016,0.0056777856635912,0.0063875088715401,0.15826827537260468,,,Amici,1.5753397,Cabernet Sauvignon,,,0.007097232079488999,,0.10645848119233499,0.017743080198722498,0.0014194464158978,4.7255664,False,,1219,0.13413768630234207,,0.1930447125621008,Amici Cabernet Sauvignon 2016,,,,0.09723207948899928,,3.3625748,,3.4185045,Napa Valley Cabernet Sauvignon,4.3,0.0056777856635912,,,,0.2618878637331441,1
,0.004700352526439483,,2012,0.012925969447708578,0.008225616921269096,0.14336075205640422,,,Layer Cake,1.7120513,Cabernet Sauvignon,,,0.005875440658049354,,0.08695652173913043,0.0399529964747356,,4.7885957,False,,1219,0.14688601645123384,,0.1128084606345476,Layer Cake Cabernet Sauvignon 2012,,,,0.12690951821386603,,3.3911202,,3.0732625,Californian Cabernet Sauvignon,3.6,0.004700352526439483,,,,0.30669800235017625,1
,0.08262454434993925,,2015,0.0028351559335763467,0.03523693803159174,0.08748481166464156,,,Francis Ford Coppola Winery,2.7199073,Diamond Collection Chardonnay (Gold Label),,,0.0044552450384771165,,0.0688537869582827,0.19360064803564195,0.06480356419603078,4.7674756,False,,1218,0.042122316727420006,,0.004860267314702308,Francis Ford Coppola Winery Diamond Collection Chardonnay (Gold Label) 2015,,,1,0.005265289590927501,,,,3.1520936,Californian Chardonnay,3.7,0.12596192790603483,,,,0.2818955042527339,
,0.005417956656346749,,2015,0.011609907120743035,0.011609907120743035,0.15015479876160992,,,Conn Creek,1.6052948,Cabernet Sauvignon,,,0.009287925696594427,,0.1153250773993808,0.023993808049535603,0.0023219814241486067,4.751901,False,,1217,0.15015479876160992,,0.16563467492260062,Conn Creek Cabernet Sauvignon 2015,,,,0.10758513931888544,,3.360771,,3.4248056,Napa Valley Cabernet Sauvignon,4.1,0.003869969040247678,,,,0.24303405572755418,1
,0.005017921146953405,,2014,0.021505376344086023,0.008602150537634409,0.11254480286738351,,,Seghesio,2.5324032,Old Vine Zinfandel,,,0.011469534050179211,,0.13691756272401434,0.031541218637992835,0.0007168458781362007,4.8277063,False,,1217,0.11827956989247312,,0.2007168458781362,Seghesio Old Vine Zinfandel 2014,,,,0.16344086021505377,1,2.5372794,,1.7783836,Californian Zinfandel,4.1,0.0035842293906810036,,,,0.18566308243727597,
,0.0028011204481792717,,2012,0.008403361344537815,0.011204481792717087,0.13525410164065627,,,Alexander Valley Vineyards,1.4927008,Estate Cabernet Sauvignon,,,0.006402561024409764,,0.10644257703081232,0.01920768307322929,0.0024009603841536613,4.817315,False,,1216,0.15326130452180872,,0.1604641856742697,Alexander Valley Vineyards Estate Cabernet Sauvignon 2012,,,,0.12885154061624648,,3.533671,,3.107529,Californian Cabernet Sauvignon,3.7,0.006002400960384154,,,,0.25930372148859543,1
,0.004329004329004329,,2012,0.011255411255411256,0.011255411255411256,0.1264069264069264,,,Stags' Leap,1.5259267,The Leap Cabernet Sauvignon,,,0.01038961038961039,,0.08744588744588745,0.023376623376623377,0.0008658008658008658,4.8622346,False,,1215,0.1670995670995671,,0.20692640692640693,Stags' Leap The Leap Cabernet Sauvignon 2012,,,,0.10909090909090909,,3.3698003,,3.4127195,Napa Valley Cabernet Sauvignon,4.3,0.0017316017316017316,,,,0.23982683982683983,1
1,0.003189792663476874,,2011,0.01674641148325359,0.014752791068580542,0.13237639553429026,,,Goldeneye,1.5959876,Anderson Valley Pinot Noir,,,0.015151515151515152,,0.11044657097288677,0.029505582137161084,0.00039872408293460925,3.1042533,False,,1215,0.14035087719298245,,0.10247208931419458,Goldeneye Anderson Valley Pinot Noir 2011,,,,0.2204944178628389,,2.049438,,3.4487545,Californian Pinot Noir,4.3,0.006379585326953748,,,,0.2077352472089314,
1,0.005073280721533258,,2017,0.016347237880496055,0.010710259301014656,0.1319052987598647,,,Wines from Hahn Estate,1.6510702,SLH Pinot Noir,,,0.007891770011273957,,0.09751972942502818,0.038331454340473504,0.002818489289740699,3.1249297,False,,1214,0.12401352874859076,,0.12344983089064261,Wines from Hahn Estate SLH Pinot Noir 2017,,,,0.24464487034949267,,2.0866845,,3.4322782,Californian Pinot Noir,3.8,0.0062006764374295375,,,,0.19109357384441938,
,0.0015045135406218655,1,2013,0.013039117352056168,0.004513540621865597,0.13841524573721165,,,J. Lohr,1.9466655,Los Osos Merlot,,,0.017552657973921765,,0.09528585757271815,0.03510531594784353,,3.9995172,False,,1214,0.11033099297893681,,0.1810431293881645,J. Lohr Los Osos Merlot 2013,,,,0.141925777331996,,2.1238472,,1.8726418,Californian Merlot,3.9,0.0020060180541624875,,,,0.2592778335005015,
,0.0022624434389140274,1,2015,0.008295625942684766,0.006033182503770739,0.13650075414781296,,,Blackstone,1.9900287,Merlot (Winemaker's Select),,,0.006033182503770739,,0.1297134238310709,0.03469079939668175,,3.9104464,False,,1214,0.07013574660633484,,0.2398190045248869,Blackstone Merlot (Winemaker's Select) 2015,,,,0.14102564102564102,,2.0733438,,1.7015184,Californian Merlot,3.5,0.006787330316742082,,,,0.2187028657616893,
1,0.013322231473771857,,2014,0.01582014987510408,0.012489592006661115,0.12073272273105745,,,Calera,1.567717,Pinot Noir,,,0.01665278934221482,,0.10491257285595337,0.03746877601998335,0.0008326394671107411,3.0366452,False,,1213,0.1357202331390508,,0.07993338884263114,Calera Pinot Noir 2014,,,,0.2589508742714405,,2.1062784,,3.3932643,Californian Pinot Noir,3.8,0.004163197335553705,,,,0.1990008326394671,
,0.0009189065012634965,1,2017,0.00895933838731909,0.001837813002526993,0.21433494141971055,,,Apothic,1.8700007,Inferno (Aged in Whiskey Barrels - Limited Release),,,0.0027567195037904893,,0.13416034918447048,0.028945554789800137,0.0006891798759476223,4.90628,False,,1213,0.1293360900528371,,0.09993108201240523,Apothic Inferno (Aged in Whiskey Barrels - Limited Release) 2017,,1,,0.05651274982770503,1,3.5164793,,3.8472059,Californian Red Blend,3.8,0.0013783597518952446,,,,0.32023891569032853,1
,0.013033175355450236,,2013,0.010071090047393365,0.008886255924170616,0.14040284360189573,,,St. Supéry,1.650189,Cabernet Sauvignon,,,0.006516587677725118,,0.12381516587677725,0.027843601895734597,0.0017772511848341231,4.7927704,False,,1212,0.0995260663507109,,0.20319905213270142,St. Supéry Cabernet Sauvignon 2013,,,,0.12618483412322276,,3.4243114,,3.4442327,Napa Valley Cabernet Sauvignon,4.1,0.008886255924170616,,,,0.22985781990521326,1
,0.08262454434993925,,2013,0.0028351559335763467,0.03523693803159174,0.08748481166464156,,,Francis Ford Coppola Winery,2.7199073,Diamond Collection Chardonnay (Gold Label),,,0.0044552450384771165,,0.0688537869582827,0.19360064803564195,0.06480356419603078,4.7674756,False,,1211,0.042122316727420006,,0.004860267314702308,Francis Ford Coppola Winery Diamond Collection Chardonnay (Gold Label) 2013,,,1,0.005265289590927501,,,,3.1520936,Californian Chardonnay,3.7,0.12596192790603483,,,,0.2818955042527339,
,0.003920031360250882,,2012,0.01724813798510388,0.007448059584476676,0.12818502548020383,,,Wente,1.6012377,Southern Hills Cabernet Sauvignon,,,0.0035280282242257936,,0.10505684045472363,0.022344178753430026,0.001960015680125441,4.8000493,False,,1211,0.08741669933359467,,0.21011368090944726,Wente Southern Hills Cabernet Sauvignon 2012,,,,0.18345746765974127,,3.3980322,,3.0107098,Californian Cabernet Sauvignon,3.7,0.005096040768326146,,,,0.22422579380635044,1
,0.006510416666666667,,2012,0.014322916666666666,0.005208333333333333,0.1328125,,,J. Lohr,1.567672,Hilltop Cabernet Sauvignon,,,0.013020833333333334,,0.1015625,0.024088541666666668,0.0006510416666666666,4.858362,False,,1210,0.11328125,,0.19986979166666666,J. Lohr Hilltop Cabernet Sauvignon 2012,,,,0.13151041666666666,,3.3565946,,2.9977407,Californian Cabernet Sauvignon,4,0.007161458333333333,,,,0.25,1
,0.0035587188612099642,,2017,0.046263345195729534,0.0071174377224199285,0.14145907473309607,,,Caymus-Suisun,1.8118548,Grand Durif,,1,0.012455516014234875,,0.1512455516014235,0.02224199288256228,,4.460023,False,,1210,0.09252669039145907,,0.2277580071174377,Caymus-Suisun Grand Durif 2017,,,,0.07651245551601424,,4.1420417,,3.3887522,Californian Petite Sirah,4.4,0.0035587188612099642,,,,0.21530249110320285,
,0.006001091107474086,,2014,0.009819967266775777,0.009819967266775777,0.14729950900163666,,,Benziger,1.606856,Cabernet Sauvignon,,,0.0070921985815602835,,0.10529187124931806,0.025095471903982543,0.002182214948172395,4.7345996,False,,1210,0.13857064920894707,,0.15984724495362793,Benziger Cabernet Sauvignon 2014,,,,0.11893071467539552,,3.3496923,,3.0218627,Californian Cabernet Sauvignon,3.8,0.006546644844517185,,,,0.2635024549918167,1
,0.010582010582010581,,2010,0.010582010582010581,0.005291005291005291,0.15343915343915343,,,Dancing Bull,1.7130117,Cabernet Sauvignon,,,0.010582010582010581,,0.10052910052910052,0.026455026455026454,0.005291005291005291,4.8374357,False,,1210,0.12698412698412698,,0.18518518518518517,Dancing Bull Cabernet Sauvignon 2010,,,,0.14814814814814814,,3.4274704,,3.0414116,Californian Cabernet Sauvignon,3.3,,,,,0.21693121693121692,1
,0.0038424591738712775,,2015,0.024975984630163303,0.0038424591738712775,0.15946205571565802,,,Bear Flag,2.6375768,Zinfandel,,,0.0038424591738712775,,0.15273775216138327,0.0345821325648415,0.0019212295869356388,4.763213,False,,1208,0.07973102785782901,,0.20461095100864554,Bear Flag Zinfandel 2015,,,,0.11527377521613832,1,2.5225923,,1.906621,Californian Zinfandel,4.1,0.002881844380403458,,,,0.21229586935638808,
,0.002494298745724059,1,2018,0.016177309007981755,0.005915051311288484,0.1961231470923603,,,Apothic,2.1814685,Red (Winemaker's Blend),,,0.0047748004561003424,,0.15193842645381983,0.03320980615735462,0.0018529076396807298,4.8787274,False,,1208,0.09243158494868871,,0.10219498289623717,Apothic Red (Winemaker's Blend) 2018,,1,,0.11808722919042189,1,3.38115,,3.865133,Californian Red Blend,3.8,0.004489737742303307,,,,0.27031071835803877,1
,0.00078125,1,2011,0.01171875,0.0046875,0.11328125,,,Robert Mondavi Private Selection,1.9740299,Merlot,,,0.00390625,,0.06953125,0.03828125,0.00078125,3.9556935,False,,1208,0.109375,,0.184375,Robert Mondavi Private Selection Merlot 2011,,,,0.20546875,,2.1062765,,1.73032,Californian Merlot,3.3,0.00703125,,,,0.25078125,
,0.004034969737726967,,2015,0.017484868863483525,0.008069939475453935,0.14391392064559516,,,Wines from Hahn Estate,1.5986575,Cabernet Sauvignon,,,0.014122394082044385,,0.1062542030934768,0.025554808338937456,0.0026899798251513113,4.7942624,False,,1207,0.1062542030934768,,0.1546738399462004,Wines from Hahn Estate Cabernet Sauvignon 2015,,,,0.16476126429051782,,3.4615846,,3.0744746,Californian Cabernet Sauvignon,3.6,0.0033624747814391394,,,,0.2488231338264963,1
,0.004889975550122249,,2017,0.02444987775061125,0.008557457212713936,0.1466992665036675,,,Barefoot,2.0558507,Cabernet Sauvignon,,,0.009779951100244499,,0.1356968215158924,0.034229828850855744,0.003667481662591687,4.6357746,False,,1206,0.0745721271393643,,0.2078239608801956,Barefoot Cabernet Sauvignon 2017,,,,0.12591687041564792,,3.4173324,,2.9928472,Californian Cabernet Sauvignon,3.3,0.008557457212713936,,,,0.21515892420537897,1
,0.005873715124816446,,2012,0.01762114537444934,0.01908957415565345,0.13069016152716592,,,Francis Ford Coppola Winery,1.495148,Diamond Collection Syrah - Shiraz (Green Label),,,0.013215859030837005,,0.16593245227606462,0.030837004405286344,0.0014684287812041115,4.441302,False,,1206,0.09985315712187959,,0.16299559471365638,Francis Ford Coppola Winery Diamond Collection Syrah - Shiraz (Green Label) 2012,,1,,0.14977973568281938,,3.4266682,,3.0774374,Californian Syrah,3.8,0.004405286343612335,,,,0.19823788546255505,
1,0.0072231139646869984,,2016,0.013643659711075442,0.008025682182985553,0.12520064205457465,,,Block Nine,1.531615,Pinot Noir (Caiden's Vineyards),,,0.011235955056179775,,0.09149277688603531,0.03451043338683788,0.002407704654895666,2.9857965,False,,1206,0.1492776886035313,,0.09229534510433386,Block Nine Pinot Noir (Caiden's Vineyards) 2016,,,,0.2520064205457464,,2.0304406,,3.452132,Californian Pinot Noir,3.7,0.0040128410914927765,,,,0.2086677367576244,
,0.0018083182640144665,1,2015,0.02531645569620253,0.0018083182640144665,0.14285714285714285,,,Terrain Vineyards,2.0624177,Red Blend,,,0.0054249547920434,,0.10126582278481013,0.0433996383363472,0.003616636528028933,4.752989,False,,1205,0.08860759493670886,,0.09764918625678119,Terrain Vineyards Red Blend 2015,,1,,0.15732368896925858,1,3.345246,,3.7806532,Californian Red Blend,3.7,0.003616636528028933,,,,0.32730560578661844,1
1,0.013959390862944163,,2013,0.006345177664974619,0.02030456852791878,0.09390862944162437,,,Wild Horse,1.3584023,Pinot Noir,,,0.012690355329949238,,0.0901015228426396,0.05203045685279188,0.0012690355329949238,3.0173109,False,,1205,0.14720812182741116,,0.09771573604060914,Wild Horse Pinot Noir 2013,,,,0.282994923857868,,2.0500464,,3.461726,Californian Pinot Noir,3.6,0.012690355329949238,,,,0.16878172588832488,
1,0.013959390862944163,,2012,0.006345177664974619,0.02030456852791878,0.09390862944162437,,,Wild Horse,1.3584023,Pinot Noir,,,0.012690355329949238,,0.0901015228426396,0.05203045685279188,0.0012690355329949238,3.0173109,False,,1204,0.14720812182741116,,0.09771573604060914,Wild Horse Pinot Noir 2012,,,,0.282994923857868,,2.0500464,,3.461726,Californian Pinot Noir,3.6,0.012690355329949238,,,,0.16878172588832488,
1,0.006363636363636364,,2013,0.011818181818181818,0.012727272727272728,0.10181818181818182,,,Estancia,1.4642209,Pinot Noir,,,0.01,,0.07909090909090909,0.038181818181818185,,2.9798372,False,,1204,0.11454545454545455,,0.12363636363636364,Estancia Pinot Noir 2013,,,,0.29363636363636364,,2.1102638,,3.4732924,Californian Pinot Noir,3.4,0.008181818181818182,,,,0.2,
,0.0022624434389140274,1,2012,0.008295625942684766,0.006033182503770739,0.13650075414781296,,,Blackstone,1.9900287,Merlot (Winemaker's Select),,,0.006033182503770739,,0.1297134238310709,0.03469079939668175,,3.9104464,False,,1202,0.07013574660633484,,0.2398190045248869,Blackstone Merlot (Winemaker's Select) 2012,,,,0.14102564102564102,,2.0733438,,1.7015184,Californian Merlot,3.4,0.006787330316742082,,,,0.2187028657616893,
